,sensor_index,fingerprint_index,position,plate_temperature,heater_duration,temperature,pressure,humidity,gas_resistance,label,id,gas_resistance_diff,label_enc
11129,3,10,2,100,150,20.85,1026.64,57.71,3732119,air,1_3_10,-772693.0,0
11136,3,10,3,100,150,20.84,1026.64,57.68,3347773,air,1_3_10,-384346.0,0
11144,3,10,4,200,150,20.82,1026.63,57.66,292655,air,1_3_10,-3055118.0,0
11150,3,10,5,200,150,20.84,1026.63,57.68,261291,air,1_3_10,-31364.0,0
11158,3,10,6,200,150,20.86,1026.63,57.62,239644,air,1_3_10,-21647.0,0
11166,3,10,7,320,150,20.88,1026.63,57.65,63194,air,1_3_10,-176450.0,0
11174,3,10,8,320,150,20.92,1026.63,57.65,72419,air,1_3_10,9225.0,0
11182,3,10,9,320,150,20.96,1026.62,57.65,78335,air,1_3_10,5916.0,0
18312,3,104,0,320,150,28.34,1026.68,42.37,101086,air,1_3_104,0.0,0
18320,3,104,1,100,150,28.36,1026.68,42.34,8192000,air,1_3_104,8090914.0,0
18328,3,104,2,100,150,28.33,1026.67,42.3,6707882,air,1_3_104,-1484118.0,0
18335,3,104,3,100,150,28.3,1026.68,42.31,5882945,air,1_3_104,-824937.0,0
18343,3,104,4,200,150,28.27,1026.69,42.33,383449,air,1_3_104,-5499496.0,0
18351,3,104,5,200,150,28.27,1026.69,42.29,329049,air,1_3_104,-54400.0,0
18360,3,104,6,200,150,28.27,1026.68,42.33,298021,air,1_3_104,-31028.0,0
18368,3,104,7,320,150,28.28,1026.68,42.37,72113,air,1_3_104,-225908.0,0
18376,3,104,8,320,150,28.31,1026.68,42.29,85135,air,1_3_104,13022.0,0
18385,3,104,9,320,150,28.33,1026.68,42.36,95167,air,1_3_104,10032.0,0
18392,3,105,0,320,150,28.36,1026.68,42.33,100787,air,1_3_105,0.0,0
18400,3,105,1,100,150,28.38,1026.67,42.27,8149217,air,1_3_105,8048430.0,0
18408,3,105,2,100,150,28.35,1026.67,42.34,6774447,air,1_3_105,-1374770.0,0
18416,3,105,3,100,150,28.32,1026.68,42.27,6016893,air,1_3_105,-757554.0,0
18423,3,105,4,200,150,28.28,1026.68,42.04,384312,air,1_3_105,-5632581.0,0
18431,3,105,5,200,150,28.28,1026.68,42.26,329366,air,1_3_105,-54946.0,0
18439,3,105,6,200,150,28.29,1026.67,42.45,297242,air,1_3_105,-32124.0,0
18447,3,105,7,320,150,28.3,1026.68,42.34,72604,air,1_3_105,-224638.0,0
18454,3,105,8,320,150,28.32,1026.68,42.35,86692,air,1_3_105,14088.0,0
18462,3,105,9,320,150,28.35,1026.68,42.45,95433,air,1_3_105,8741.0,0
18468,3,106,0,320,150,28.38,1026.67,42.31,100847,air,1_3_106,0.0,0
18476,3,106,1,100,150,28.4,1026.67,42.29,8179731,air,1_3_106,8078884.0,0
18483,3,106,2,100,150,28.37,1026.67,42.27,6757682,air,1_3_106,-1422049.0,0
18491,3,106,3,100,150,28.34,1026.66,42.28,6043527,air,1_3_106,-714155.0,0
18499,3,106,4,200,150,28.31,1026.68,42.29,383449,air,1_3_106,-5660078.0,0
18507,3,106,5,200,150,28.3,1026.68,42.12,329049,air,1_3_106,-54400.0,0
18515,3,106,6,200,150,28.31,1026.67,42.25,296211,air,1_3_106,-32838.0,0
18523,3,106,7,320,150,28.32,1026.67,42.27,72113,air,1_3_106,-224098.0,0
18531,3,106,8,320,150,28.35,1026.68,42.31,85647,air,1_3_106,13534.0,0
18540,3,106,9,320,150,28.37,1026.67,42.3,96349,air,1_3_106,10702.0,0
18624,3,108,0,320,150,28.41,1026.7,42.15,102236,air,1_3_108,0.0,0
18631,3,108,1,100,150,28.43,1026.7,42.23,8185861,air,1_3_108,8083625.0,0
18639,3,108,2,100,150,28.41,1026.7,42.21,6787076,air,1_3_108,-1398785.0,0
18647,3,108,3,100,150,28.37,1026.69,42.3,6020210,air,1_3_108,-766866.0,0
18656,3,108,4,200,150,28.34,1026.71,42.19,385397,air,1_3_108,-5634813.0,0
18663,3,108,5,200,150,28.34,1026.71,42.25,332252,air,1_3_108,-53145.0,0
18671,3,108,6,200,150,28.35,1026.71,42.23,301976,air,1_3_108,-30276.0,0
18679,3,108,7,320,150,28.35,1026.7,42.27,72113,air,1_3_108,-229863.0,0
18686,3,108,8,320,150,28.38,1026.7,42.27,85820,air,1_3_108,13707.0,0
18693,3,108,9,320,150,28.41,1026.67,42.25,95008,air,1_3_108,9188.0,0
18854,3,111,0,320,150,28.47,1026.69,42.17,102114,air,1_3_111,0.0,0
18862,3,111,1,100,150,28.49,1026.7,42.24,8143141,air,1_3_111,8041027.0,0
18870,3,111,2,100,150,28.47,1026.7,42.15,6736842,air,1_3_111,-1406299.0,0
18878,3,111,3,100,150,28.43,1026.7,42.13,6023530,air,1_3_111,-713312.0,0
18886,3,111,4,200,150,28.4,1026.69,42.24,381733,air,1_3_111,-5641797.0,0
18894,3,111,5,200,150,28.4,1026.69,42.18,328416,air,1_3_111,-53317.0,0
18902,3,111,6,200,150,28.4,1026.69,42.19,298021,air,1_3_111,-30395.0,0
18910,3,111,7,320,150,28.4,1026.69,42.22,73039,air,1_3_111,-224982.0,0
18918,3,111,8,320,150,28.43,1026.69,42.27,85820,air,1_3_111,12781.0,0
18924,3,111,9,320,150,28.45,1026.69,42.18,96132,air,1_3_111,10312.0,0
19457,3,119,0,320,150,28.61,1026.71,41.95,101992,air,1_3_119,0.0,0
19464,3,119,1,100,150,28.63,1026.71,42.01,8198149,air,1_3_119,8096157.0,0
19472,3,119,2,100,150,28.61,1026.71,41.91,6728542,air,1_3_119,-1469607.0,0
19479,3,119,3,100,150,28.58,1026.71,41.9,6124860,air,1_3_119,-603682.0,0
19487,3,119,4,200,150,28.54,1026.7,42.0,384962,air,1_3_119,-5739898.0,0
19495,3,119,5,200,150,28.54,1026.69,41.88,329049,air,1_3_119,-55913.0,0
19503,3,119,6,200,150,28.55,1026.7,41.95,298542,air,1_3_119,-30507.0,0
19510,3,119,7,320,150,28.55,1026.7,42.04,73416,air,1_3_119,-225126.0,0
19517,3,119,8,320,150,28.58,1026.7,42.06,85647,air,1_3_119,12231.0,0
19525,3,119,9,320,150,28.61,1026.7,41.96,96404,air,1_3_119,10757.0,0
19768,3,123,0,320,150,28.72,1026.7,41.83,101567,air,1_3_123,0.0,0
19776,3,123,1,100,150,28.74,1026.71,41.84,8112899,air,1_3_123,8011332.0,0
19784,3,123,2,100,150,28.72,1026.71,41.84,6757682,air,1_3_123,-1355217.0,0
19792,3,123,3,100,150,28.68,1026.7,42.01,6013581,air,1_3_123,-744101.0,0
19800,3,123,4,200,150,28.65,1026.71,41.93,382375,air,1_3_123,-5631206.0,0
19808,3,123,5,200,150,28.65,1026.71,41.75,327785,air,1_3_123,-54590.0,0
19816,3,123,6,200,150,28.66,1026.71,41.86,297761,air,1_3_123,-30024.0,0
19823,3,123,7,320,150,28.67,1026.71,41.91,72665,air,1_3_123,-225096.0,0
19830,3,123,8,320,150,28.69,1026.72,41.86,85820,air,1_3_123,13155.0,0
19838,3,123,9,320,150,28.72,1026.72,41.96,94535,air,1_3_123,8715.0,0
19998,3,126,0,320,150,28.78,1026.72,41.85,102236,air,1_3_126,0.0,0
20006,3,126,1,100,150,28.81,1026.71,41.81,8124969,air,1_3_126,8022733.0,0
20014,3,126,2,100,150,28.78,1026.72,41.68,6749331,air,1_3_126,-1375638.0,0
20022,3,126,3,100,150,28.75,1026.71,41.71,5902018,air,1_3_126,-847313.0,0
20029,3,126,4,200,150,28.73,1026.71,41.69,384529,air,1_3_126,-5517489.0,0
20036,3,126,5,200,150,28.72,1026.71,41.73,329684,air,1_3_126,-54845.0,0
20044,3,126,6,200,150,28.73,1026.71,41.76,296984,air,1_3_126,-32700.0,0
20052,3,126,7,320,150,28.74,1026.71,41.62,72604,air,1_3_126,-224380.0,0
20060,3,126,8,320,150,28.76,1026.71,41.79,85647,air,1_3_126,13043.0,0
20067,3,126,9,320,150,28.79,1026.72,41.74,96132,air,1_3_126,10485.0,0
20075,3,127,0,320,150,28.81,1026.72,41.6,101386,air,1_3_127,0.0,0
20082,3,127,1,100,150,28.84,1026.72,41.76,8131018,air,1_3_127,8029632.0,0
20090,3,127,2,100,150,28.82,1026.72,41.67,6720263,air,1_3_127,-1410755.0,0
20098,3,127,3,100,150,28.78,1026.71,41.63,5902018,air,1_3_127,-818245.0,0
20106,3,127,4,200,150,28.75,1026.72,41.68,382161,air,1_3_127,-5519857.0,0
20114,3,127,5,200,150,28.76,1026.73,41.72,328732,air,1_3_127,-53429.0,0
20122,3,127,6,200,150,28.76,1026.73,41.71,297242,air,1_3_127,-31490.0,0
20130,3,127,7,320,150,28.77,1026.73,41.71,72914,air,1_3_127,-224328.0,0
20138,3,127,8,320,150,28.8,1026.73,41.68,86166,air,1_3_127,13252.0,0
20146,3,127,9,320,150,28.83,1026.73,41.69,96186,air,1_3_127,10020.0,0
20155,3,128,0,320,150,28.85,1026.73,41.68,102298,air,1_3_128,0.0,0
20163,3,128,1,100,150,28.88,1026.73,41.63,8094862,air,1_3_128,7992564.0,0
20170,3,128,2,100,150,28.85,1026.72,41.65,6911622,air,1_3_128,-1183240.0,0
20177,3,128,3,100,150,28.82,1026.72,41.6,5908403,air,1_3_128,-1003219.0,0
20185,3,128,4,200,150,28.79,1026.71,41.63,385615,air,1_3_128,-5522788.0,0
20192,3,128,5,200,150,28.79,1026.71,41.66,334531,air,1_3_128,-51084.0,0
20200,3,128,6,200,150,28.79,1026.71,41.68,301976,air,1_3_128,-32555.0,0
20208,3,128,7,320,150,28.8,1026.72,41.64,72052,air,1_3_128,-229924.0,0
20215,3,128,8,320,150,28.82,1026.71,41.67,85820,air,1_3_128,13768.0,0
20221,3,128,9,320,150,28.85,1026.71,41.67,96622,air,1_3_128,10802.0,0
20383,3,131,0,320,150,28.92,1026.72,41.51,101628,air,1_3_131,0.0,0
20391,3,131,1,100,150,28.95,1026.72,41.5,8155301,air,1_3_131,8053673.0,0
20399,3,131,2,100,150,28.92,1026.72,41.46,6757682,air,1_3_131,-1397619.0,0
20407,3,131,3,100,150,28.89,1026.73,41.45,5882945,air,1_3_131,-874737.0,0
20414,3,131,4,200,150,28.86,1026.73,41.48,386269,air,1_3_131,-5496676.0,0
20421,3,131,5,200,150,28.85,1026.74,41.48,330323,air,1_3_131,-55946.0,0
20429,3,131,6,200,150,28.86,1026.73,41.5,298542,air,1_3_131,-31781.0,0
20437,3,131,7,320,150,28.86,1026.73,41.5,72851,air,1_3_131,-225691.0,0
20445,3,131,8,320,150,28.88,1026.73,41.34,85993,air,1_3_131,13142.0,0
20452,3,131,9,320,150,28.91,1026.74,41.5,95487,air,1_3_131,9494.0,0
20460,3,132,0,320,150,28.93,1026.72,41.45,101931,air,1_3_132,0.0,0
20468,3,132,1,100,150,28.96,1026.73,41.41,8118930,air,1_3_132,8016999.0,0
20475,3,132,2,100,150,28.93,1026.73,41.4,6728542,air,1_3_132,-1390388.0,0
20480,3,132,3,100,150,28.9,1026.72,41.4,6003665,air,1_3_132,-724877.0,0
20488,3,132,4,200,150,28.87,1026.73,41.42,385615,air,1_3_132,-5618050.0,0
20495,3,132,5,200,150,28.87,1026.72,41.44,329684,air,1_3_132,-55931.0,0
20503,3,132,6,200,150,28.88,1026.72,41.46,297761,air,1_3_132,-31923.0,0
20510,3,132,7,320,150,28.88,1026.73,41.46,72665,air,1_3_132,-225096.0,0
20518,3,132,8,320,150,28.91,1026.72,41.46,86079,air,1_3_132,13414.0,0
20526,3,132,9,320,150,28.93,1026.73,41.48,94955,air,1_3_132,8876.0,0
20534,3,133,0,320,150,28.96,1026.72,41.44,101810,air,1_3_133,0.0,0
20541,3,133,1,100,150,28.98,1026.72,41.42,8106878,air,1_3_133,8005068.0,0
20550,3,133,2,100,150,28.95,1026.72,41.42,6724400,air,1_3_133,-1382478.0,0
20558,3,133,3,100,150,28.92,1026.72,41.37,5908403,air,1_3_133,-815997.0,0
20566,3,133,4,200,150,28.89,1026.72,41.43,383449,air,1_3_133,-5524954.0,0
20574,3,133,5,200,150,28.89,1026.71,41.43,331606,air,1_3_133,-51843.0,0
20581,3,133,6,200,150,28.89,1026.72,41.4,299854,air,1_3_133,-31752.0,0
20588,3,133,7,320,150,28.9,1026.72,41.39,72174,air,1_3_133,-227680.0,0
20595,3,133,8,320,150,28.93,1026.72,41.47,85820,air,1_3_133,13646.0,0
20602,3,133,9,320,150,28.96,1026.72,41.69,95647,air,1_3_133,9827.0,0
20610,3,134,0,320,150,28.99,1026.73,41.51,101507,air,1_3_134,0.0,0
20617,3,134,1,100,150,29.01,1026.72,41.41,8149217,air,1_3_134,8047710.0,0
20625,3,134,2,100,150,28.98,1026.72,41.45,6707882,air,1_3_134,-1441335.0,0
20633,3,134,3,100,150,28.95,1026.72,41.34,5902018,air,1_3_134,-805864.0,0
20640,3,134,4,200,150,28.92,1026.72,41.43,385615,air,1_3_134,-5516403.0,0
20647,3,134,5,200,150,28.92,1026.71,41.3,329366,air,1_3_134,-56249.0,0
20655,3,134,6,200,150,28.93,1026.72,41.52,300117,air,1_3_134,-29249.0,0
20662,3,134,7,320,150,28.93,1026.71,41.47,71628,air,1_3_134,-228489.0,0
20670,3,134,8,320,150,28.96,1026.72,41.46,85305,air,1_3_134,13677.0,0
20677,3,134,9,320,150,28.99,1026.72,41.42,95167,air,1_3_134,9862.0,0
20762,3,136,0,320,150,29.03,1026.72,41.4,101266,air,1_3_136,0.0,0
20770,3,136,1,100,150,29.05,1026.73,41.37,8374138,air,1_3_136,8272872.0,0
20777,3,136,2,100,150,29.02,1026.74,41.37,6778651,air,1_3_136,-1595487.0,0
20787,3,136,3,100,150,28.99,1026.74,41.35,5889289,air,1_3_136,-889362.0,0
20793,3,136,4,200,150,28.96,1026.74,41.37,382804,air,1_3_136,-5506485.0,0
20800,3,136,5,200,150,28.96,1026.73,41.45,330003,air,1_3_136,-52801.0,0
20808,3,136,6,200,150,28.97,1026.72,41.39,298281,air,1_3_136,-31722.0,0
20817,3,136,7,320,150,28.97,1026.7,41.36,72357,air,1_3_136,-225924.0,0
20824,3,136,8,320,150,29.0,1026.7,41.4,85476,air,1_3_136,13119.0,0
20832,3,136,9,320,150,29.02,1026.71,41.39,95220,air,1_3_136,9744.0,0
20916,3,138,0,320,150,29.08,1026.73,41.29,101688,air,1_3_138,0.0,0
20924,3,138,1,100,150,29.1,1026.74,41.31,8047152,air,1_3_138,7945464.0,0
20932,3,138,2,100,150,29.08,1026.73,41.31,6728542,air,1_3_138,-1318610.0,0
20939,3,138,3,100,150,29.05,1026.73,41.2,5870298,air,1_3_138,-858244.0,0
20948,3,138,4,200,150,29.01,1026.72,41.33,384312,air,1_3_138,-5485986.0,0
20956,3,138,5,200,150,29.01,1026.72,41.33,328732,air,1_3_138,-55580.0,0
20963,3,138,6,200,150,29.01,1026.73,41.4,298281,air,1_3_138,-30451.0,0
20970,3,138,7,320,150,29.02,1026.73,41.35,71930,air,1_3_138,-226351.0,0
20977,3,138,8,320,150,29.04,1026.73,41.5,85135,air,1_3_138,13205.0,0
20985,3,138,9,320,150,29.07,1026.73,41.38,95220,air,1_3_138,10085.0,0
21149,3,141,0,320,150,29.14,1026.75,41.27,100728,air,1_3_141,0.0,0
21157,3,141,1,100,150,29.16,1026.75,41.2,8204307,air,1_3_141,8103579.0,0
21165,3,141,2,100,150,29.14,1026.74,41.15,6753504,air,1_3_141,-1450803.0,0
21172,3,141,3,100,150,29.1,1026.74,41.26,5902018,air,1_3_141,-851486.0,0
21180,3,141,4,200,150,29.07,1026.74,41.24,382375,air,1_3_141,-5519643.0,0
21187,3,141,5,200,150,29.07,1026.73,41.38,329049,air,1_3_141,-53326.0,0
21195,3,141,6,200,150,29.08,1026.74,41.27,296211,air,1_3_141,-32838.0,0
21203,3,141,7,320,150,29.08,1026.73,41.25,72296,air,1_3_141,-223915.0,0
21211,3,141,8,320,150,29.11,1026.74,41.33,85050,air,1_3_141,12754.0,0
21219,3,141,9,320,150,29.13,1026.74,41.27,95167,air,1_3_141,10117.0,0
11494,3,15,0,320,150,21.74,1026.64,56.17,89604,air,1_3_15,0.0,0
11503,3,15,1,100,150,21.78,1026.64,55.98,5605200,air,1_3_15,5515596.0,0
11510,3,15,2,100,150,21.77,1026.64,55.96,4615212,air,1_3_15,-989988.0,0
11518,3,15,3,100,150,21.75,1026.64,55.92,4133199,air,1_3_15,-482013.0,0
11526,3,15,4,200,150,21.74,1026.63,55.89,329684,air,1_3_15,-3803515.0,0
11534,3,15,5,200,150,21.75,1026.63,55.89,293915,air,1_3_15,-35769.0,0
11542,3,15,6,200,150,21.77,1026.63,55.85,268063,air,1_3_15,-25852.0,0
11550,3,15,7,320,150,21.79,1026.63,55.86,69358,air,1_3_15,-198705.0,0
11558,3,15,8,320,150,21.83,1026.63,55.74,79503,air,1_3_15,10145.0,0
11566,3,15,9,320,150,21.87,1026.64,55.53,86079,air,1_3_15,6576.0,0
11648,3,17,0,320,150,22.09,1026.64,55.23,92119,air,1_3_17,0.0,0
11656,3,17,1,100,150,22.12,1026.64,55.18,6060292,air,1_3_17,5968173.0,0
11662,3,17,2,100,150,22.12,1026.63,55.15,4892207,air,1_3_17,-1168085.0,0
11670,3,17,3,100,150,22.1,1026.64,55.02,4371398,air,1_3_17,-520809.0,0
11678,3,17,4,200,150,22.09,1026.64,55.27,340199,air,1_3_17,-4031199.0,0
11686,3,17,5,200,150,22.1,1026.65,55.0,301176,air,1_3_17,-39023.0,0
11693,3,17,6,200,150,22.12,1026.65,55.01,275417,air,1_3_17,-25759.0,0
11701,3,17,7,320,150,22.14,1026.66,54.97,70504,air,1_3_17,-204913.0,0
11709,3,17,8,320,150,22.18,1026.66,55.1,81711,air,1_3_17,11207.0,0
11717,3,17,9,320,150,22.22,1026.65,54.82,88398,air,1_3_17,6687.0,0
11725,3,18,0,320,150,22.26,1026.66,54.77,94430,air,1_3_18,0.0,0
11733,3,18,1,100,150,22.29,1026.66,54.71,6166353,air,1_3_18,6071923.0,0
11739,3,18,2,100,150,22.28,1026.66,54.72,5041231,air,1_3_18,-1125122.0,0
11747,3,18,3,100,150,22.27,1026.66,54.67,4486309,air,1_3_18,-554922.0,0
11755,3,18,4,200,150,22.25,1026.66,54.63,341220,air,1_3_18,-4145089.0,0
11763,3,18,5,200,150,22.26,1026.66,54.69,305763,air,1_3_18,-35457.0,0
11770,3,18,6,200,150,22.28,1026.65,54.62,277432,air,1_3_18,-28331.0,0
11779,3,18,7,320,150,22.31,1026.65,54.56,71210,air,1_3_18,-206222.0,0
11787,3,18,8,320,150,22.34,1026.65,54.54,82183,air,1_3_18,10973.0,0
11794,3,18,9,320,150,22.39,1026.66,54.5,89043,air,1_3_18,6860.0,0
11801,3,19,0,320,150,22.42,1026.67,54.46,95114,air,1_3_19,0.0,0
11809,3,19,1,100,150,22.46,1026.66,54.45,6290651,air,1_3_19,6195537.0,0
11816,3,19,2,100,150,22.45,1026.66,54.28,5112013,air,1_3_19,-1178638.0,0
11824,3,19,3,100,150,22.43,1026.66,54.29,4599663,air,1_3_19,-512350.0,0
11832,3,19,4,200,150,22.42,1026.65,54.32,348536,air,1_3_19,-4251127.0,0
11840,3,19,5,200,150,22.43,1026.66,54.26,307970,air,1_3_19,-40566.0,0
11847,3,19,6,200,150,22.45,1026.66,54.24,280856,air,1_3_19,-27114.0,0
11855,3,19,7,320,150,22.47,1026.67,54.18,71389,air,1_3_19,-209467.0,0
11863,3,19,8,320,150,22.51,1026.66,54.06,82741,air,1_3_19,11352.0,0
11872,3,19,9,320,150,22.55,1026.67,54.22,89699,air,1_3_19,6958.0,0
10499,3,2,0,320,150,19.06,1026.65,64.81,18433,air,1_3_2,0.0,0
10506,3,2,1,100,150,19.11,1026.65,64.52,385833,air,1_3_2,367400.0,0
10514,3,2,2,100,150,19.13,1026.65,64.2,340199,air,1_3_2,-45634.0,0
10522,3,2,3,100,150,19.13,1026.65,63.98,332900,air,1_3_2,-7299.0,0
10530,3,2,4,200,150,19.13,1026.65,63.61,57066,air,1_3_2,-275834.0,0
10537,3,2,5,200,150,19.15,1026.65,63.37,56876,air,1_3_2,-190.0,0
10545,3,2,6,200,150,19.19,1026.64,63.26,57066,air,1_3_2,190.0,0
10553,3,2,7,320,150,19.22,1026.64,62.89,19765,air,1_3_2,-37301.0,0
10561,3,2,8,320,150,19.27,1026.64,62.79,24888,air,1_3_2,5123.0,0
10569,3,2,9,320,150,19.32,1026.65,62.61,29358,air,1_3_2,4470.0,0
11880,3,20,0,320,150,22.59,1026.67,54.08,95647,air,1_3_20,0.0,0
11889,3,20,1,100,150,22.63,1026.67,54.04,6435193,air,1_3_20,6339546.0,0
11897,3,20,2,100,150,22.62,1026.66,53.92,5229493,air,1_3_20,-1205700.0,0
11905,3,20,3,100,150,22.6,1026.66,53.91,4682481,air,1_3_20,-547012.0,0
11911,3,20,4,200,150,22.58,1026.66,53.83,351407,air,1_3_20,-4331074.0,0
11919,3,20,5,200,150,22.59,1026.66,53.89,309366,air,1_3_20,-42041.0,0
11927,3,20,6,200,150,22.61,1026.66,53.87,281783,air,1_3_20,-27583.0,0
11935,3,20,7,320,150,22.63,1026.66,53.84,71508,air,1_3_20,-210275.0,0
11943,3,20,8,320,150,22.67,1026.66,53.81,82902,air,1_3_20,11394.0,0
11951,3,20,9,320,150,22.71,1026.65,53.81,90268,air,1_3_20,7366.0,0
12033,3,22,0,320,150,22.9,1026.63,53.37,96513,air,1_3_22,0.0,0
12041,3,22,1,100,150,22.94,1026.63,53.29,6598470,air,1_3_22,6501957.0,0
12049,3,22,2,100,150,22.93,1026.63,53.22,5416199,air,1_3_22,-1182271.0,0
12057,3,22,3,100,150,22.91,1026.62,53.19,4810335,air,1_3_22,-605864.0,0
12065,3,22,4,200,150,22.89,1026.63,53.22,355432,air,1_3_22,-4454903.0,0
12072,3,22,5,200,150,22.9,1026.64,52.94,313342,air,1_3_22,-42090.0,0
12081,3,22,6,200,150,22.92,1026.64,53.11,287964,air,1_3_22,-25378.0,0
12089,3,22,7,320,150,22.94,1026.63,53.09,72052,air,1_3_22,-215912.0,0
12097,3,22,8,320,150,22.98,1026.64,53.05,83797,air,1_3_22,11745.0,0
12104,3,22,9,320,150,23.01,1026.64,53.09,91038,air,1_3_22,7241.0,0
12338,3,26,0,320,150,23.49,1026.63,51.96,98689,air,1_3_26,0.0,0
12345,3,26,1,100,150,23.52,1026.62,51.87,6933559,air,1_3_26,6834870.0,0
12353,3,26,2,100,150,23.51,1026.62,51.82,5639931,air,1_3_26,-1293628.0,0
12361,3,26,3,100,150,23.49,1026.63,51.76,5004276,air,1_3_26,-635655.0,0
12369,3,26,4,200,150,23.47,1026.62,51.71,363378,air,1_3_26,-4640898.0,0
12378,3,26,5,200,150,23.48,1026.62,51.9,319501,air,1_3_26,-43877.0,0
12386,3,26,6,200,150,23.5,1026.62,51.74,290909,air,1_3_26,-28592.0,0
12393,3,26,7,320,150,23.52,1026.62,51.71,73733,air,1_3_26,-217176.0,0
12401,3,26,8,320,150,23.56,1026.62,51.73,85305,air,1_3_26,11572.0,0
12409,3,26,9,320,150,23.59,1026.62,51.67,94014,air,1_3_26,8709.0,0
12490,3,28,0,320,150,23.77,1026.64,51.3,99148,air,1_3_28,0.0,0
12498,3,28,1,100,150,23.8,1026.64,51.25,7072739,air,1_3_28,6973591.0,0
12506,3,28,2,100,150,23.78,1026.65,51.17,5728672,air,1_3_28,-1344067.0,0
12514,3,28,3,100,150,23.76,1026.65,51.13,5116802,air,1_3_28,-611870.0,0
12522,3,28,4,200,150,23.74,1026.65,51.12,375642,air,1_3_28,-4741160.0,0
12530,3,28,5,200,150,23.75,1026.64,51.16,323437,air,1_3_28,-52205.0,0
12538,3,28,6,200,150,23.77,1026.64,51.09,293662,air,1_3_28,-29775.0,0
12546,3,28,7,320,150,23.79,1026.65,51.08,73796,air,1_3_28,-219866.0,0
12553,3,28,8,320,150,23.83,1026.65,51.06,85820,air,1_3_28,12024.0,0
12561,3,28,9,320,150,23.87,1026.65,50.92,94850,air,1_3_28,9030.0,0
12568,3,29,0,320,150,23.9,1026.64,50.99,99902,air,1_3_29,0.0,0
12576,3,29,1,100,150,23.93,1026.64,50.91,7128127,air,1_3_29,7028225.0,0
12583,3,29,2,100,150,23.92,1026.64,50.89,5758875,air,1_3_29,-1369252.0,0
12589,3,29,3,100,150,23.9,1026.63,50.85,5126408,air,1_3_29,-632467.0,0
12597,3,29,4,200,150,23.88,1026.63,50.77,367684,air,1_3_29,-4758724.0,0
12605,3,29,5,200,150,23.89,1026.63,50.9,323437,air,1_3_29,-44247.0,0
12611,3,29,6,200,150,23.9,1026.64,50.86,294422,air,1_3_29,-29015.0,0
12619,3,29,7,320,150,23.92,1026.63,50.79,74053,air,1_3_29,-220369.0,0
12628,3,29,8,320,150,23.95,1026.63,50.76,85906,air,1_3_29,11853.0,0
12636,3,29,9,320,150,23.99,1026.63,50.74,95061,air,1_3_29,9155.0,0
12643,3,30,0,320,150,24.03,1026.64,50.8,99844,air,1_3_30,0.0,0
12651,3,30,1,100,150,24.06,1026.64,50.69,7156148,air,1_3_30,7056304.0,0
12659,3,30,2,100,150,24.05,1026.64,50.61,5814053,air,1_3_30,-1342095.0,0
12667,3,30,3,100,150,24.02,1026.63,50.65,5155444,air,1_3_30,-658609.0,0
12675,3,30,4,200,150,24.0,1026.63,50.56,375849,air,1_3_30,-4779595.0,0
12683,3,30,5,200,150,24.01,1026.64,50.61,325907,air,1_3_30,-49942.0,0
12690,3,30,6,200,150,24.03,1026.64,50.53,296468,air,1_3_30,-29439.0,0
12698,3,30,7,320,150,24.05,1026.64,50.44,73924,air,1_3_30,-222544.0,0
12705,3,30,8,320,150,24.08,1026.64,50.41,86516,air,1_3_30,12592.0,0
12713,3,30,9,320,150,24.12,1026.64,50.37,95487,air,1_3_30,8971.0,0
12720,3,31,0,320,150,24.15,1026.63,50.37,100432,air,1_3_31,0.0,0
12728,3,31,1,100,150,24.18,1026.63,50.39,7189118,air,1_3_31,7088686.0,0
12736,3,31,2,100,150,24.17,1026.64,50.32,5857705,air,1_3_31,-1331413.0,0
12743,3,31,3,100,150,24.15,1026.64,50.45,5229493,air,1_3_31,-628212.0,0
12751,3,31,4,200,150,24.13,1026.63,50.3,379189,air,1_3_31,-4850304.0,0
12759,3,31,5,200,150,24.13,1026.63,50.29,324667,air,1_3_31,-54522.0,0
12767,3,31,6,200,150,24.15,1026.63,50.28,296984,air,1_3_31,-27683.0,0
12773,3,31,7,320,150,24.17,1026.64,50.11,73924,air,1_3_31,-223060.0,0
12781,3,31,8,320,150,24.2,1026.64,50.36,86957,air,1_3_31,13033.0,0
12789,3,31,9,320,150,24.24,1026.64,50.19,95701,air,1_3_31,8744.0,0
12951,3,34,0,320,150,24.51,1026.65,49.62,101507,air,1_3_34,0.0,0
12958,3,34,1,100,150,24.54,1026.65,49.58,7378519,air,1_3_34,7277012.0,0
12966,3,34,2,100,150,24.52,1026.66,49.68,6094105,air,1_3_34,-1284414.0,0
12974,3,34,3,100,150,24.5,1026.66,49.64,5342028,air,1_3_34,-752077.0,0
12982,3,34,4,200,150,24.48,1026.66,49.56,379822,air,1_3_34,-4962206.0,0
12990,3,34,5,200,150,24.48,1026.66,49.5,325907,air,1_3_34,-53915.0,0
12998,3,34,6,200,150,24.5,1026.66,49.51,293915,air,1_3_34,-31992.0,0
13006,3,34,7,320,150,24.52,1026.66,49.46,74570,air,1_3_34,-219345.0,0
13014,3,34,8,320,150,24.55,1026.66,49.5,87045,air,1_3_34,12475.0,0
13020,3,34,9,320,150,24.59,1026.66,49.41,96186,air,1_3_34,9141.0,0
13027,3,35,0,320,150,24.62,1026.67,49.44,101266,air,1_3_35,0.0,0
