id_timestamp,id_index,sensor_index,sensor_id,timestamp_since_poweron,real_time_clock,temperature,pressure,relative_humidity,resistance_gassensor,heater_profile_step_index,scanning_enabled,scanning_cycle_index,label_tag,error_code
2026_02_19_08_29,121,3,1724221471,23293,1771489813,28.3995,996.20874,37.264824,43790.625,5,1,2,0,0
2026_02_19_08_29,122,0,1724206365,23420,1771489813,27.892496,996.156006,40.15419,105133.46875,5,1,2,0,0
2026_02_19_08_29,123,1,1724192798,23425,1771489813,28.26836,996.395142,38.162563,60206.960938,5,1,2,0,0
2026_02_19_08_29,124,2,1724204062,23429,1771489813,28.380695,996.37085,38.444859,54340.902344,5,1,2,0,0
2026_02_19_08_29,125,4,1724209694,23438,1771489813,28.584528,996.17926,36.53743,94744.632812,5,1,2,0,0
2026_02_19_08_29,126,5,1724219422,23442,1771489813,28.559698,996.016724,37.140301,48365.765625,5,1,2,0,0
2026_02_19_08_29,127,7,1724199965,23451,1771489813,28.602734,996.435547,37.267139,68303.09375,5,1,2,0,0
2026_02_19_08_29,128,6,1724206621,23866,1771489813,28.819088,996.549377,36.275669,37220.121094,6,1,2,0,0
2026_02_19_08_29,129,3,1724221471,23993,1771489813,28.526804,996.184448,37.25486,40933.800781,6,1,2,0,0
2026_02_19_08_29,130,0,1724206365,24120,1771489813,28.002218,996.164917,39.877811,103853.953125,6,1,2,0,0
2026_02_19_08_29,131,1,1724192798,24125,1771489813,28.402485,996.421875,38.20599,58999.769531,6,1,2,0,0
2026_02_19_08_29,132,2,1724204062,24129,1771489813,28.507816,996.357727,38.219593,52794.390625,6,1,2,0,0
2026_02_19_08_29,133,4,1724209694,24138,1771489813,28.721807,996.171692,36.106255,91428.570312,6,1,2,0,0
2026_02_19_08_29,134,5,1724219422,24143,1771489813,28.696371,995.988464,37.026939,46059.734375,6,1,2,0,0
2026_02_19_08_29,135,7,1724199965,24151,1771489813,28.726185,996.400208,37.149685,66390.039062,6,1,2,0,0
2026_02_19_08_29,136,6,1724206621,24566,1771489814,29.284719,996.57312,36.142979,29622.773438,7,1,2,0,0
2026_02_19_08_29,137,3,1724221471,24693,1771489814,29.003576,996.19873,36.973518,34622.667969,7,1,2,0,0
2026_02_19_08_29,138,0,1724206365,24820,1771489814,28.4436,996.194458,39.506145,52085.453125,7,1,2,0,0
2026_02_19_08_29,139,1,1724192798,24825,1771489814,28.874405,996.380981,37.841923,35135.878906,7,1,2,0,0
2026_02_19_08_29,140,2,1724204062,24829,1771489814,28.98888,996.322937,37.944889,40816.328125,7,1,2,0,0
2026_02_19_08_29,141,4,1724209694,24838,1771489814,29.206034,996.175964,36.184544,49004.59375,7,1,2,0,0
2026_02_19_08_29,142,5,1724219422,24842,1771489814,29.158569,996.006531,36.872066,32636.410156,7,1,2,0,0
2026_02_19_08_29,143,7,1724199965,24851,1771489814,29.2099,996.452698,36.963211,36962.171875,7,1,2,0,0
2026_02_19_08_29,144,6,1724206621,25266,1771489814,29.540314,996.566406,35.878468,38117.925781,8,1,2,0,0
2026_02_19_08_29,145,3,1724221471,25393,1771489815,29.248203,996.212036,36.668339,44896.527344,8,1,2,0,0
2026_02_19_08_29,146,0,1724206365,25520,1771489815,28.655567,996.20575,39.211735,64289.300781,8,1,2,0,0
2026_02_19_08_29,147,1,1724192798,25525,1771489815,29.110367,996.415588,37.628014,43345.75,8,1,2,0,0
2026_02_19_08_29,148,2,1724204062,25529,1771489815,29.238138,996.376404,37.558754,50572.894531,8,1,2,0,0
2026_02_19_08_29,149,4,1724209694,25538,1771489815,29.463123,996.177307,35.841026,59911.070312,8,1,2,0,0
2026_02_19_08_29,150,5,1724219422,25542,1771489815,29.404581,995.993896,36.660072,39457.460938,8,1,2,0,0
2026_02_19_08_29,151,7,1724199965,25551,1771489815,29.454279,996.466919,36.675068,45181.785156,8,1,2,0,0
2026_02_19_08_29,152,6,1724206621,25966,1771489815,29.694681,996.589417,35.563354,43434.0,9,1,2,0,0
