,id_timestamp,id_index,sensor_index,sensor_id,timestamp_since_poweron,real_time_clock,temperature,pressure,relative_humidity,resistance_gassensor,heater_profile_step_index,scanning_enabled,scanning_cycle_index,label_tag,error_code
91,2026_02_19_18_16,91,3,1724221471,17307,1771525018,26.74205,1000.004456,32.543766,6100912.5,1,1,2,0,0
92,2026_02_19_18_16,92,4,1724209694,17312,1771525018,26.969635,999.941406,31.88311,3506849.25,1,1,2,0,0
93,2026_02_19_18_16,93,5,1724219422,17316,1771525018,26.904749,999.799927,32.112907,3431923.0,1,1,2,0,0
94,2026_02_19_18_16,94,2,1724204062,17443,1771525018,26.653372,1000.125122,33.07753,6795520.5,1,1,2,0,0
95,2026_02_19_18_16,95,7,1724199965,17465,1771525018,26.811493,1000.222961,31.496328,4126952.25,1,1,2,0,0
96,2026_02_19_18_16,96,6,1724206621,18580,1771525018,26.146805,1000.371521,30.868938,2885523.0,2,1,2,0,0
97,2026_02_19_18_16,97,0,1724206365,18694,1771525018,25.241747,999.874695,33.548931,3580419.5,2,1,2,0,0
98,2026_02_19_18_16,98,1,1724192798,18698,1771525018,25.702652,1000.180847,32.826603,3506849.25,2,1,2,0,0
99,2026_02_19_18_16,99,3,1724221471,18707,1771525018,25.918331,999.950684,32.149105,3538661.0,2,1,2,0,0
100,2026_02_19_18_16,100,4,1724209694,18712,1771525018,26.158457,999.94574,31.235443,2190960.25,2,1,2,0,0
101,2026_02_19_18_16,101,5,1724219422,18716,1771525018,26.109589,999.786072,31.455437,1877607.125,2,1,2,0,0
102,2026_02_19_18_16,102,2,1724204062,18843,1771525018,25.795954,1000.110291,32.941929,3916806.0,2,1,2,0,0
103,2026_02_19_18_16,103,7,1724199965,18865,1771525018,26.022955,1000.161316,30.938589,2676249.5,2,1,2,0,0
104,2026_02_19_18_16,104,6,1724206621,22640,1771525018,26.139215,1000.336121,29.822189,820348.5,3,1,2,0,0
105,2026_02_19_18_16,105,3,1724221471,22767,1771525018,25.868408,999.978638,31.580816,828311.4375,3,1,2,0,0
106,2026_02_19_18_16,106,0,1724206365,22894,1771525018,25.30658,999.898254,33.096401,1275615.125,3,1,2,0,0
107,2026_02_19_18_16,107,1,1724192798,22899,1771525018,25.677814,1000.156555,32.415272,1156735.375,3,1,2,0,0
108,2026_02_19_18_16,108,4,1724209694,22912,1771525018,26.128504,999.929749,30.300774,936228.5625,3,1,2,0,0
109,2026_02_19_18_16,109,5,1724219422,22916,1771525018,26.082254,999.754761,30.488312,553513.5,3,1,2,0,0
110,2026_02_19_18_16,110,7,1724199965,22925,1771525018,26.04311,1000.144531,29.942429,958577.125,3,1,2,0,0
111,2026_02_19_18_16,111,2,1724204062,23043,1771525018,25.77352,1000.103882,32.074432,888696.0,3,1,2,0,0
112,2026_02_19_18_16,112,6,1724206621,23340,1771525018,26.794622,1000.371643,29.811571,61597.691406,4,1,2,0,0
113,2026_02_19_18_16,113,3,1724221471,23467,1771525018,26.509912,999.945007,31.509928,62362.972656,4,1,2,0,0
114,2026_02_19_18_16,114,0,1724206365,23594,1771525018,25.962402,999.93219,33.002449,89229.695312,4,1,2,0,0
115,2026_02_19_18_16,115,1,1724192798,23599,1771525018,26.360836,1000.140442,32.231243,69926.25,4,1,2,0,0
116,2026_02_19_18_16,116,4,1724209694,23612,1771525018,26.78743,999.939514,30.28031,88950.664062,4,1,2,0,0
117,2026_02_19_18_16,117,5,1724219422,23616,1771525018,26.728321,999.77124,30.439415,49230.769531,4,1,2,0,0
118,2026_02_19_18_16,118,7,1724199965,23625,1771525018,26.68049,1000.175964,29.901403,81321.476562,4,1,2,0,0
119,2026_02_19_18_16,119,2,1724204062,23743,1771525018,26.468924,1000.104248,31.842186,48283.667969,4,1,2,0,0
120,2026_02_19_18_16,120,6,1724206621,24040,1771525018,27.057804,1000.370117,29.695345,45911.046875,5,1,2,0,0
121,2026_02_19_18_16,121,3,1724221471,24167,1771525018,26.759525,999.961548,31.331615,46360.015625,5,1,2,0,0
122,2026_02_19_18_16,122,0,1724206365,24294,1771525018,26.189325,999.924255,32.560139,68412.617188,5,1,2,0,0
123,2026_02_19_18_16,123,1,1724192798,24299,1771525018,26.614178,1000.162476,31.991436,52859.796875,5,1,2,0,0
124,2026_02_19_18_16,124,2,1724204062,24303,1771525018,26.725653,1000.096436,31.709541,35486.554688,5,1,2,0,0
125,2026_02_19_18_16,125,4,1724209694,24312,1771525018,27.032034,999.924927,30.141003,74375.359375,5,1,2,0,0
126,2026_02_19_18_16,126,5,1724219422,24316,1771525018,26.979294,999.76886,30.300898,39457.460938,5,1,2,0,0
127,2026_02_19_18_16,127,7,1724199965,24325,1771525018,26.922342,1000.174133,29.759077,65024.128906,5,1,2,0,0
128,2026_02_19_18_16,128,6,1724206621,24740,1771525018,27.194452,1000.387939,29.557253,37252.621094,6,1,2,0,0
129,2026_02_19_18_16,129,3,1724221471,24867,1771525018,26.894314,999.977722,31.081997,38049.941406,6,1,2,0,0
130,2026_02_19_18_16,130,0,1724206365,24994,1771525018,26.304031,999.914734,32.553524,56649.703125,6,1,2,0,0
131,2026_02_19_18_16,131,1,1724192798,24999,1771525018,26.738363,1000.160461,31.846258,42314.050781,6,1,2,0,0
132,2026_02_19_18_16,132,2,1724204062,25003,1771525018,26.857758,1000.117798,31.476833,29117.378906,6,1,2,0,0
133,2026_02_19_18_16,133,4,1724209694,25012,1771525018,27.171808,999.942871,29.976109,65979.382812,6,1,2,0,0
134,2026_02_19_18_16,134,5,1724219422,25016,1771525018,27.110996,999.738098,30.141047,34096.964844,6,1,2,0,0
135,2026_02_19_18_16,135,7,1724199965,25025,1771525018,27.053349,1000.206299,29.624193,54794.519531,6,1,2,0,0
136,2026_02_19_18_16,136,6,1724206621,25440,1771525018,27.667669,1000.3573,29.431242,40467.910156,7,1,2,0,0
137,2026_02_19_18_16,137,3,1724221471,25567,1771525018,27.358601,999.971008,30.872908,48147.453125,7,1,2,0,0
138,2026_02_19_18_16,138,0,1724206365,25694,1771525018,26.732937,999.874023,32.284515,49689.441406,7,1,2,0,0
139,2026_02_19_18_16,139,1,1724192798,25699,1771525018,27.217728,1000.123718,31.744408,40087.691406,7,1,2,0,0
140,2026_02_19_18_16,140,2,1724204062,25703,1771525018,27.328842,1000.10437,31.252453,45181.785156,7,1,2,0,0
141,2026_02_19_18_16,141,4,1724209694,25712,1771525018,27.661015,999.975586,29.79166,45567.816406,7,1,2,0,0
142,2026_02_19_18_16,142,5,1724219422,25716,1771525018,27.565731,999.760864,29.954004,35784.175781,7,1,2,0,0
143,2026_02_19_18_16,143,7,1724199965,25725,1771525018,27.506824,1000.175781,29.483147,43880.699219,7,1,2,0,0
144,2026_02_19_18_16,144,6,1724206621,26140,1771525018,27.908075,1000.373779,29.257719,48338.367188,8,1,2,0,0
145,2026_02_19_18_16,145,3,1724221471,26267,1771525018,27.618198,999.986633,30.756924,55944.054688,8,1,2,0,0
146,2026_02_19_18_16,146,0,1724206365,26394,1771525018,26.939911,999.893005,32.080982,56990.203125,8,1,2,0,0
147,2026_02_19_18_16,147,1,1724192798,26399,1771525018,27.453684,1000.139832,31.375132,44991.210938,8,1,2,0,0
148,2026_02_19_18_16,148,2,1724204062,26403,1771525018,27.570618,1000.131226,31.007734,52212.929688,8,1,2,0,0
149,2026_02_19_18_16,149,4,1724209694,26412,1771525018,27.913107,999.979187,29.885271,53928.796875,8,1,2,0,0
150,2026_02_19_18_16,150,5,1724219422,26416,1771525018,27.801798,999.800232,29.731615,41410.546875,8,1,2,0,0
151,2026_02_19_18_16,151,7,1724199965,26425,1771525018,27.753717,1000.206055,29.279646,52696.582031,8,1,2,0,0
152,2026_02_19_18_16,152,6,1724206621,26700,1771525018,28.062439,1000.386047,29.027203,52696.582031,9,1,2,0,0
153,2026_02_19_18_16,153,3,1724221471,26967,1771525018,27.767969,999.980225,30.353867,58756.023438,9,1,2,0,0
154,2026_02_19_18_16,154,0,1724206365,27094,1771525018,27.064596,999.920654,31.705135,60249.46875,9,1,2,0,0
155,2026_02_19_18_16,155,1,1724192798,27099,1771525018,27.59029,1000.14856,31.120043,46511.628906,9,1,2,0,0
156,2026_02_19_18_16,156,2,1724204062,27103,1771525018,27.722662,1000.132996,30.716562,54584.222656,9,1,2,0,0
157,2026_02_19_18_16,157,4,1724209694,27112,1771525018,28.060369,999.967468,29.191465,58796.507812,9,1,2,0,0
158,2026_02_19_18_16,158,5,1724219422,27116,1771525018,27.938467,999.812866,29.489891,44336.683594,9,1,2,0,0
159,2026_02_19_18_16,159,7,1724199965,27125,1771525018,27.8948,1000.191223,29.061739,58274.527344,9,1,2,0,0
160,2026_02_19_18_16,160,6,1724206621,27400,1771525018,28.168726,1000.361694,28.809475,56876.25,0,1,3,0,0
161,2026_02_19_18_16,161,1,1724192798,27658,1771525018,27.707027,1000.171631,30.857969,47663.378906,0,1,3,0,0
162,2026_02_19_18_16,162,3,1724221471,27667,1771525018,27.882792,999.981384,30.114647,60505.789062,0,1,3,0,0
163,2026_02_19_18_16,163,6,1724206621,27680,1771525018,27.761301,1000.38208,28.736706,2928852.25,1,1,3,0,0
