id_timestamp,id_index,sensor_index,sensor_id,timestamp_since_poweron,real_time_clock,temperature,pressure,relative_humidity,resistance_gassensor,heater_profile_step_index,scanning_enabled,scanning_cycle_index,label_tag,error_code
2026_02_18_21_53,1203,1,1724192798,488947,1771452075,31.020432,993.317261,24.625488,4482626.5,1,1,1,0,0
2026_02_18_21_53,1204,0,1724206365,488962,1771452075,30.628109,993.023743,25.286232,81554.632812,0,1,1,0,0
2026_02_18_21_53,1205,4,1724209694,488967,1771452075,32.28117,993.209534,22.815266,6194329.0,1,1,1,0,0
2026_02_18_21_53,1206,0,1724206365,489242,1771452076,30.663025,993.078796,25.201389,5160315.0,1,1,1,0,0
2026_02_18_21_53,1207,2,1724204062,489250,1771452076,31.336914,993.242493,24.104721,68467.507812,0,1,1,0,0
2026_02_18_21_53,1208,3,1724221471,489348,1771452076,31.57719,993.169678,23.217283,3724482.75,2,1,1,0,0
2026_02_18_21_53,1209,5,1724219422,489394,1771452076,32.080921,992.953674,23.111284,63334.984375,0,1,1,0,0
2026_02_18_21_53,1210,2,1724204062,489530,1771452076,31.409201,993.32489,24.025021,4714820.0,1,1,1,0,0
2026_02_18_21_53,1211,7,1724199965,489609,1771452076,31.590734,993.378418,23.802973,70213.929688,0,1,1,0,0
2026_02_18_21_53,1212,5,1724219422,489674,1771452076,32.177834,993.009644,23.044014,3691753.0,1,1,1,0,0
2026_02_18_21_53,1213,7,1724199965,489889,1771452076,31.681437,993.423828,23.744408,4497392.5,1,1,1,0,0
2026_02_18_21_53,1214,1,1724192798,490347,1771452077,31.027884,993.293274,23.991142,3592194.75,2,1,1,0,0
2026_02_18_21_53,1215,4,1724209694,490366,1771452077,32.348564,993.195129,22.190687,4887828.0,2,1,1,0,0
2026_02_18_21_53,1216,0,1724206365,490642,1771452077,30.623123,993.067871,24.55479,4117617.5,2,1,1,0,0
2026_02_18_21_53,1217,2,1724204062,490930,1771452077,31.464041,993.310059,23.398268,3642507.75,2,1,1,0,0
2026_02_18_21_53,1218,5,1724219422,491074,1771452077,32.284691,993.023438,22.459429,2840499.25,2,1,1,0,0
2026_02_18_21_53,1219,7,1724199965,491289,1771452078,31.804886,993.43927,23.130152,3580419.5,2,1,1,0,0
2026_02_18_21_53,1220,6,1724206621,492992,1771452079,32.379723,993.653015,21.648846,2686782.5,3,1,1,0,0
2026_02_18_21_53,1221,3,1724221471,493548,1771452080,32.068958,993.175964,21.710964,2692080.25,3,1,1,0,0
2026_02_18_21_53,1222,6,1724206621,493552,1771452080,33.10857,993.621521,21.518286,205705.109375,4,1,1,0,0
2026_02_18_21_53,1223,3,1724221471,494248,1771452081,32.790386,993.205261,21.554953,205581.203125,4,1,1,0,0
2026_02_18_21_53,1224,6,1724206621,494252,1771452081,33.417316,993.658081,21.327593,198526.5625,5,1,1,0,0
2026_02_18_21_53,1225,1,1724192798,494547,1771452081,31.4874,993.283875,22.393532,2732488.25,3,1,1,0,0
2026_02_18_21_53,1226,4,1724209694,494566,1771452081,32.845291,993.24176,20.686213,3757798.25,3,1,1,0,0
2026_02_18_21_53,1227,0,1724206365,494842,1771452081,31.019632,993.088196,23.035673,3152588.0,3,1,1,0,0
2026_02_18_21_53,1228,3,1724221471,494948,1771452081,33.074966,993.194092,21.358925,195905.875,5,1,1,0,0
2026_02_18_21_53,1229,6,1724206621,494952,1771452081,33.589409,993.632141,21.048679,195793.5,6,1,1,0,0
2026_02_18_21_53,1230,2,1724204062,495130,1771452082,31.920193,993.327454,21.799898,2708099.25,3,1,1,0,0
2026_02_18_21_53,1231,1,1724192798,495247,1771452082,32.257404,993.29187,22.125607,200509.109375,4,1,1,0,0
2026_02_18_21_53,1232,4,1724209694,495266,1771452082,33.579151,993.207458,20.556383,291157.25,4,1,1,0,0
2026_02_18_21_53,1233,5,1724219422,495274,1771452082,32.766792,993.043701,20.886566,2124481.25,3,1,1,0,0
2026_02_18_21_53,1234,7,1724199965,495492,1771452082,32.333973,993.48645,21.617699,2647705.25,3,1,1,0,0
2026_02_18_21_53,1235,3,1724221471,495508,1771452082,33.232231,993.181763,21.102106,191616.765625,6,1,1,0,0
2026_02_18_21_53,1236,0,1724206365,495542,1771452082,31.742828,993.122009,22.882141,241168.15625,4,1,1,0,0
2026_02_18_21_53,1237,6,1724206621,495652,1771452082,34.095558,993.647705,20.913422,94013.953125,7,1,1,0,0
2026_02_18_21_53,1238,2,1724204062,495830,1771452082,32.682949,993.332642,21.658009,186656.9375,4,1,1,0,0
2026_02_18_21_53,1239,1,1724192798,495947,1771452082,32.548019,993.312378,22.01404,191832.140625,5,1,1,0,0
2026_02_18_21_53,1240,4,1724209694,495966,1771452082,33.883678,993.206909,20.362011,278336.5,5,1,1,0,0
2026_02_18_21_53,1241,5,1724219422,495974,1771452082,33.484978,993.059692,20.74054,165001.609375,4,1,1,0,0
2026_02_18_21_53,1242,7,1724199965,496192,1771452083,33.041939,993.462891,21.488781,218336.890625,4,1,1,0,0
2026_02_18_21_53,1243,3,1724221471,496208,1771452083,33.756462,993.183716,20.89596,101085.882812,7,1,1,0,0
2026_02_18_21_53,1244,0,1724206365,496242,1771452083,32.007172,993.147888,22.67466,233896.75,5,1,1,0,0
2026_02_18_21_53,1245,6,1724206621,496352,1771452083,34.366348,993.668701,20.741438,118903.851562,8,1,1,0,0
2026_02_18_21_53,1246,2,1724204062,496530,1771452083,32.972099,993.33374,21.358572,175522.796875,5,1,1,0,0
2026_02_18_21_53,1247,1,1724192798,496647,1771452083,32.704506,993.321289,21.746143,186046.515625,6,1,1,0,0
2026_02_18_21_53,1248,4,1724209694,496666,1771452083,34.050922,993.22467,20.091122,276085.1875,6,1,1,0,0
2026_02_18_21_53,1249,5,1724219422,496674,1771452083,33.773247,993.035522,20.540203,157975.9375,5,1,1,0,0
2026_02_18_21_53,1250,7,1724199965,496893,1771452083,33.341759,993.488037,21.289494,211832.84375,5,1,1,0,0
2026_02_18_21_53,1251,3,1724221471,496908,1771452083,34.028561,993.205505,20.683641,128578.601562,8,1,1,0,0
2026_02_18_21_53,1252,0,1724206365,496942,1771452083,32.144333,993.114807,22.436939,235348.203125,6,1,1,0,0
2026_02_18_21_53,1253,6,1724206621,497052,1771452083,34.538441,993.680542,20.452469,133402.8125,9,1,1,0,0
2026_02_18_21_53,1254,2,1724204062,497230,1771452084,33.144096,993.389771,21.202969,171123.0,6,1,1,0,0
2026_02_18_21_53,1255,1,1724192798,497347,1771452084,33.218678,993.332703,21.555208,88033.015625,7,1,1,0,0
2026_02_18_21_53,1256,4,1724209694,497366,1771452084,34.580105,993.253906,20.01026,128096.070312,7,1,1,0,0
2026_02_18_21_53,1257,5,1724219422,497374,1771452084,33.929802,993.03302,20.305386,157684.015625,6,1,1,0,0
2026_02_18_21_53,1258,7,1724199965,497593,1771452084,33.513084,993.465393,21.065695,211177.5625,6,1,1,0,0
2026_02_18_21_53,1259,3,1724221471,497608,1771452084,34.195816,993.204773,20.438498,145454.546875,9,1,1,0,0
2026_02_18_21_53,1260,0,1724206365,497642,1771452084,32.618156,993.144897,22.23888,113374.664062,7,1,1,0,0
2026_02_18_21_53,1261,6,1724206621,497752,1771452084,34.672569,993.701599,20.266567,141592.921875,0,1,2,0,0
2026_02_18_21_53,1262,2,1724204062,497930,1771452084,33.660088,993.329224,21.070276,99902.4375,7,1,1,0,0
2026_02_18_21_53,1263,6,1724206621,498032,1771452084,34.24234,993.712219,20.259811,15262226.0,1,1,2,0,0
2026_02_18_21_53,1264,1,1724192798,498047,1771452084,33.486938,993.357849,21.284725,113224.234375,8,1,1,0,0
2026_02_18_21_53,1265,4,1724209694,498066,1771452084,34.854683,993.25531,19.866159,162179.28125,8,1,1,0,0
2026_02_18_21_53,1266,5,1724219422,498074,1771452084,34.43676,993.039917,20.129692,89229.695312,7,1,1,0,0
2026_02_18_21_53,1267,7,1724199965,498293,1771452085,34.022022,993.471436,20.859043,97282.921875,7,1,1,0,0
2026_02_18_21_53,1268,3,1724221471,498308,1771452085,34.328121,993.225769,20.180962,155104.515625,0,1,2,0,0
2026_02_18_21_53,1269,0,1724206365,498342,1771452085,32.855068,993.17981,22.003017,142777.46875,8,1,1,0,0
2026_02_18_21_53,1270,3,1724221471,498588,1771452085,33.893761,993.241699,20.05422,17022338.0,1,1,2,0,0
2026_02_18_21_53,1271,2,1724204062,498630,1771452085,33.931789,993.358521,20.73361,129358.265625,8,1,1,0,0
2026_02_18_21_53,1272,1,1724192798,498747,1771452085,33.650879,993.345581,20.887274,128675.546875,9,1,1,0,0
2026_02_18_21_53,1273,4,1724209694,498766,1771452085,35.041897,993.278564,19.617624,182661.4375,9,1,1,0,0
2026_02_18_21_53,1274,5,1724219422,498774,1771452085,34.710121,993.074402,19.860971,115211.523438,8,1,1,0,0
2026_02_18_21_53,1275,7,1724199965,498993,1771452085,34.306725,993.478577,20.6376,121528.601562,8,1,1,0,0
2026_02_18_21_53,1276,0,1724206365,499042,1771452085,33.002205,993.126099,21.77729,161718.25,9,1,1,0,0
2026_02_18_21_53,1277,2,1724204062,499330,1771452086,34.103786,993.327026,20.479355,145952.109375,9,1,1,0,0
2026_02_18_21_53,1278,6,1724206621,499432,1771452086,33.32621,993.671326,19.751371,11107797.0,2,1,2,0,0
2026_02_18_21_53,1279,1,1724192798,499447,1771452086,33.775078,993.331177,20.822273,137044.96875,0,1,2,0,0
2026_02_18_21_53,1280,4,1724209694,499466,1771452086,35.179188,993.27356,19.241627,199571.234375,0,1,2,0,0
2026_02_18_21_53,1281,5,1724219422,499474,1771452086,34.879112,993.056335,19.632656,129751.648438,9,1,1,0,0
2026_02_18_21_53,1282,7,1724199965,499693,1771452086,34.483093,993.506592,20.398571,137486.578125,9,1,1,0,0
2026_02_18_21_53,1283,1,1724192798,499727,1771452086,33.303127,993.388428,20.660828,15689729.0,1,1,2,0,0
2026_02_18_21_53,1284,0,1724206365,499742,1771452086,33.106945,993.139221,21.538256,173913.046875,0,1,2,0,0
2026_02_18_21_53,1285,4,1724209694,499746,1771452086,34.712402,993.293884,19.088446,21284832.0,1,1,2,0,0
2026_02_18_21_53,1286,3,1724221471,499988,1771452086,33.002571,993.246216,19.676302,12332706.0,2,1,2,0,0
2026_02_18_21_53,1287,0,1724206365,500022,1771452086,32.670525,993.202271,21.375401,17415892.0,1,1,2,0,0
2026_02_18_21_53,1288,2,1724204062,500030,1771452086,34.230915,993.344177,20.253681,156958.921875,0,1,2,0,0
2026_02_18_21_53,1289,5,1724219422,500174,1771452087,35.003365,993.05835,19.303324,139967.1875,0,1,2,0,0
2026_02_18_21_53,1290,2,1724204062,500310,1771452087,33.777245,993.396667,19.93952,18336878.0,1,1,2,0,0
2026_02_18_21_53,1291,7,1724199965,500393,1771452087,34.619148,993.51709,20.141256,145952.109375,0,1,2,0,0
2026_02_18_21_53,1292,5,1724219422,500454,1771452087,34.556049,993.066956,19.285973,13465379.0,1,1,2,0,0
2026_02_18_21_53,1293,7,1724199965,500673,1771452087,34.193348,993.527222,20.039604,14599243.0,1,1,2,0,0
2026_02_18_21_53,1294,1,1724192798,501127,1771452088,32.40892,993.325623,20.285835,11628105.0,2,1,2,0,0
2026_02_18_21_53,1295,4,1724209694,501146,1771452088,33.813789,993.254333,18.734367,15860600.0,2,1,2,0,0
2026_02_18_21_53,1296,0,1724206365,501422,1771452088,31.850063,993.156128,21.028288,13070602.0,2,1,2,0,0
2026_02_18_21_53,1297,2,1724204062,501710,1771452088,32.832512,993.376282,19.704515,13133467.0,2,1,2,0,0
2026_02_18_21_53,1298,5,1724219422,501854,1771452088,33.683781,993.077148,18.902376,9637647.0,2,1,2,0,0
2026_02_18_21_53,1299,7,1724199965,502073,1771452088,33.33168,993.506042,19.667503,10768321.0,2,1,2,0,0
2026_02_18_21_53,1300,6,1724206621,503492,1771452090,33.419849,993.690979,19.480858,7489828.5,3,1,2,0,0
2026_02_18_21_53,1301,3,1724221471,504048,1771452090,32.947655,993.239746,19.39888,7913064.5,3,1,2,0,0
2026_02_18_21_53,1302,6,1724206621,504192,1771452091,34.125923,993.668823,19.540392,447552.4375,4,1,2,0,0
2026_02_18_21_53,1303,3,1724221471,504748,1771452091,33.624153,993.173279,19.425106,456836.9375,4,1,2,0,0
2026_02_18_21_53,1304,6,1724206621,504892,1771452091,34.404308,993.684875,19.411587,404823.09375,5,1,2,0,0
2026_02_18_21_53,1305,1,1724192798,505187,1771452092,32.346825,993.345154,19.960619,7895903.5,3,1,2,0,0
2026_02_18_21_53,1306,4,1724209694,505206,1771452092,33.743896,993.276245,18.508856,10529563.0,3,1,2,0,0
2026_02_18_21_53,1307,3,1724221471,505448,1771452092,33.873787,993.188416,19.362934,405303.78125,5,1,2,0,0
2026_02_18_21_53,1308,0,1724206365,505482,1771452092,31.860037,993.167664,20.694799,8701009.0,3,1,2,0,0
2026_02_18_21_53,1309,6,1724206621,505592,1771452092,34.551094,993.710815,19.42071,378348.40625,6,1,2,0,0
2026_02_18_21_53,1310,2,1724204062,505770,1771452092,32.737789,993.371704,19.466913,8361316.5,3,1,2,0,0
2026_02_18_21_53,1311,1,1724192798,505887,1771452092,33.069641,993.348633,20.047695,451399.59375,4,1,2,0,0
2026_02_18_21_53,1312,4,1724209694,505906,1771452092,34.445312,993.255005,18.545435,633075.75,4,1,2,0,0
2026_02_18_21_53,1313,5,1724219422,506054,1771452092,33.606743,993.07843,18.78455,6247474.0,3,1,2,0,0
2026_02_18_21_53,1314,3,1724221471,506148,1771452093,34.013584,993.225037,19.262928,376470.59375,6,1,2,0,0
2026_02_18_21_53,1315,0,1724206365,506182,1771452093,32.543343,993.141907,20.818779,521783.4375,4,1,2,0,0
2026_02_18_21_53,1316,7,1724199965,506273,1771452093,33.329163,993.504272,19.377161,7299621.5,3,1,2,0,0
2026_02_18_21_53,1317,6,1724206621,506292,1771452093,35.037003,993.67865,19.289049,127426.578125,7,1,2,0,0
2026_02_18_21_53,1318,2,1724204062,506470,1771452093,33.450699,993.344727,19.474922,428720.96875,4,1,2,0,0
2026_02_18_21_53,1319,1,1724192798,506587,1771452093,33.325485,993.368347,19.996468,401962.71875,5,1,2,0,0
2026_02_18_21_53,1320,4,1724209694,506606,1771452093,34.707409,993.251404,18.545626,575442.5625,5,1,2,0,0
2026_02_18_21_53,1321,5,1724219422,506754,1771452093,34.295113,993.066467,18.820858,375229.03125,4,1,2,0,0
2026_02_18_21_53,1322,3,1724221471,506848,1771452093,34.475407,993.221802,19.146503,138266.265625,7,1,2,0,0
2026_02_18_21_53,1323,0,1724206365,506882,1771452093,32.787735,993.151489,20.771011,474953.625,5,1,2,0,0
2026_02_18_21_53,1324,7,1724199965,506973,1771452093,34.011944,993.447266,19.32963,460846.09375,4,1,2,0,0
2026_02_18_21_53,1325,6,1724206621,506992,1771452093,35.295143,993.6828,19.17452,144714.53125,8,1,2,0,0
2026_02_18_21_53,1326,2,1724204062,507170,1771452094,33.714924,993.333679,19.439747,375435.375,5,1,2,0,0
2026_02_18_21_53,1327,1,1724192798,507287,1771452094,33.452164,993.365356,19.952612,377720.40625,6,1,2,0,0
2026_02_18_21_53,1328,4,1724209694,507306,1771452094,34.839706,993.244263,18.414354,538663.875,6,1,2,0,0
2026_02_18_21_53,1329,5,1724219422,507454,1771452094,34.548592,993.029663,18.74342,332575.5,5,1,2,0,0
2026_02_18_21_53,1330,3,1724221471,507548,1771452094,34.732529,993.247864,19.224432,156958.921875,8,1,2,0,0
2026_02_18_21_53,1331,0,1724206365,507582,1771452094,32.897465,993.13324,20.671967,453800.125,6,1,2,0,0
2026_02_18_21_53,1332,7,1724199965,507673,1771452094,34.291607,993.518494,19.341639,423928.78125,5,1,2,0,0
2026_02_18_21_53,1333,6,1724206621,507692,1771452094,35.441929,993.678833,19.021826,152199.765625,9,1,2,0,0
2026_02_18_21_53,1334,2,1724204062,507870,1771452094,33.854515,993.3703,19.35046,338512.40625,6,1,2,0,0
2026_02_18_21_53,1335,1,1724192798,507987,1771452094,33.941498,993.351685,19.884975,122312.46875,7,1,2,0,0
2026_02_18_21_53,1336,4,1724209694,508006,1771452094,35.348927,993.274414,18.346691,173207.03125,7,1,2,0,0
2026_02_18_21_53,1337,5,1724219422,508154,1771452095,34.687759,993.057251,18.514965,313341.5,6,1,2,0,0
2026_02_18_21_53,1338,3,1724221471,508248,1771452095,34.869831,993.249329,18.989653,166449.9375,9,1,2,0,0
2026_02_18_21_53,1339,6,1724206621,508252,1771452095,35.55328,993.671753,18.882685,156958.921875,0,1,3,0,0
2026_02_18_21_53,1340,0,1724206365,508282,1771452095,33.358822,993.163269,20.601097,153846.15625,7,1,2,0,0
2026_02_18_21_53,1341,7,1724199965,508376,1771452095,34.432701,993.509094,19.250046,400312.75,6,1,2,0,0
2026_02_18_21_53,1342,6,1724206621,508532,1771452095,35.110394,993.74176,18.782869,17871830.0,1,1,3,0,0
2026_02_18_21_53,1343,2,1724204062,508570,1771452095,34.348076,993.351685,19.370676,138042.59375,7,1,2,0,0
2026_02_18_21_53,1344,1,1724192798,508687,1771452095,34.184925,993.368652,19.708344,138941.65625,8,1,2,0,0
2026_02_18_21_53,1345,4,1724209694,508706,1771452095,35.608528,993.28241,18.233217,201813.171875,8,1,2,0,0
2026_02_18_21_53,1346,5,1724219422,508854,1771452095,35.162415,993.058777,18.538193,122840.6875,7,1,2,0,0
2026_02_18_21_53,1347,3,1724221471,508948,1771452095,34.977173,993.248413,18.598562,172158.703125,0,1,3,0,0
2026_02_18_21_53,1348,0,1724206365,508982,1771452095,33.568306,993.161316,20.481955,175162.5,8,1,2,0,0
2026_02_18_21_53,1349,7,1724199965,509076,1771452095,34.926529,993.516479,19.180178,130745.65625,7,1,2,0,0
2026_02_18_21_53,1350,3,1724221471,509228,1771452096,34.530327,993.27301,18.731537,20296066.0,1,1,3,0,0
2026_02_18_21_53,1351,2,1724204062,509270,1771452096,34.599838,993.369507,19.169628,158710.484375,8,1,2,0,0
2026_02_18_21_53,1352,1,1724192798,509387,1771452096,34.324028,993.338013,19.58226,147465.4375,9,1,2,0,0
2026_02_18_21_53,1353,4,1724209694,509406,1771452096,35.773277,993.317078,18.078074,216536.265625,9,1,2,0,0
2026_02_18_21_53,1354,5,1724219422,509554,1771452096,35.418381,993.092224,18.337234,140775.359375,8,1,2,0,0
2026_02_18_21_53,1355,0,1724206365,509682,1771452096,33.690502,993.163635,20.335968,185843.921875,9,1,2,0,0
2026_02_18_21_53,1356,7,1724199965,509776,1771452096,35.178478,993.538269,19.058386,147465.4375,8,1,2,0,0
2026_02_18_21_53,1357,6,1724206621,509932,1771452096,34.168949,993.681824,18.529119,13261028.0,2,1,3,0,0
2026_02_18_21_53,1358,2,1724204062,509970,1771452096,34.749401,993.361145,19.034527,168587.421875,9,1,2,0,0
2026_02_18_21_53,1359,1,1724192798,510087,1771452096,34.435806,993.353821,19.620371,152335.609375,0,1,3,0,0
2026_02_18_21_53,1360,4,1724209694,510106,1771452096,35.890602,993.252563,17.981989,224217.203125,0,1,3,0,0
2026_02_18_21_53,1361,5,1724219422,510254,1771452097,35.57246,993.110046,18.356691,150190.671875,9,1,2,0,0
2026_02_18_21_53,1362,1,1724192798,510367,1771452097,33.948952,993.405151,19.253708,18908252.0,1,1,3,0,0
2026_02_18_21_53,1363,0,1724206365,510382,1771452097,33.787766,993.178101,20.214968,197036.75,0,1,3,0,0
2026_02_18_21_53,1364,4,1724209694,510386,1771452097,35.411331,993.311157,17.866638,25970280.0,1,1,3,0,0
2026_02_18_21_53,1365,7,1724199965,510476,1771452097,35.339729,993.534302,18.931032,156527.0625,9,1,2,0,0
2026_02_18_21_53,1366,3,1724221471,510628,1771452097,33.596695,993.210632,18.505959,14767012.0,2,1,3,0,0
2026_02_18_21_53,1367,0,1724206365,510662,1771452097,33.336376,993.182739,20.106691,20699936.0,1,1,3,0,0
2026_02_18_21_53,1368,2,1724204062,510670,1771452097,34.85659,993.361938,18.886614,176247.84375,0,1,3,0,0
2026_02_18_21_53,1369,2,1724204062,510950,1771452097,34.395435,993.402527,18.786709,22283578.0,1,1,3,0,0
2026_02_18_21_53,1370,5,1724219422,510955,1771452097,35.689262,993.09436,18.147528,156383.625,0,1,3,0,0
2026_02_18_21_53,1371,7,1724199965,511176,1771452098,35.455631,993.529175,18.758789,161412.359375,0,1,3,0,0
2026_02_18_21_53,1372,5,1724219422,511234,1771452098,35.249393,993.108887,18.044641,16262035.0,1,1,3,0,0
2026_02_18_21_53,1373,7,1724199965,511456,1771452098,35.037388,993.570435,18.696627,17471608.0,1,1,3,0,0
2026_02_18_21_53,1374,1,1724192798,511767,1771452098,33.017479,993.378784,19.07823,13920136.0,2,1,3,0,0
2026_02_18_21_53,1375,4,1724209694,511786,1771452098,34.492741,993.275574,17.639481,18875576.0,2,1,3,0,0
2026_02_18_21_53,1376,0,1724206365,512062,1771452098,32.466034,993.140686,19.893276,15358800.0,2,1,3,0,0
2026_02_18_21_53,1377,2,1724204062,512350,1771452099,33.413307,993.372314,18.553686,15780400.0,2,1,3,0,0
2026_02_18_21_53,1378,5,1724219422,512634,1771452099,34.327415,993.066711,17.837477,11469373.0,2,1,3,0,0
2026_02_18_21_53,1379,7,1724199965,512856,1771452099,34.132881,993.505432,18.469193,12802500.0,2,1,3,0,0
2026_02_18_21_53,1380,6,1724206621,514132,1771452101,34.184135,993.679688,18.540379,8749800.0,3,1,3,0,0
2026_02_18_21_53,1381,3,1724221471,514688,1771452101,33.454403,993.232727,18.559149,9413387.0,3,1,3,0,0
2026_02_18_21_53,1382,6,1724206621,514832,1771452101,34.895279,993.691833,18.60882,489249.875,4,1,3,0,0
2026_02_18_21_53,1383,3,1724221471,515388,1771452102,34.125919,993.201843,18.609411,502576.6875,4,1,3,0,0
2026_02_18_21_53,1384,6,1724206621,515532,1771452102,35.173664,993.730774,18.558025,437513.34375,5,1,3,0,0
2026_02_18_21_53,1385,1,1724192798,515967,1771452102,32.868443,993.381958,19.130951,9207081.0,3,1,3,0,0
2026_02_18_21_53,1386,4,1724209694,515986,1771452102,34.35545,993.263672,17.698147,12395688.0,3,1,3,0,0
2026_02_18_21_53,1387,3,1724221471,516088,1771452102,34.373055,993.230347,18.892262,440904.1875,5,1,3,0,0
2026_02_18_21_53,1388,6,1724206621,516092,1771452102,35.305264,993.69458,18.508795,407238.03125,6,1,3,0,0
2026_02_18_21_53,1389,0,1724206365,516262,1771452103,32.398701,993.158386,19.652136,10185887.0,3,1,3,0,0
2026_02_18_21_53,1390,2,1724204062,516550,1771452103,33.2463,993.400146,18.589809,9872853.0,3,1,3,0,0
2026_02_18_21_53,1391,1,1724192798,516667,1771452103,33.586296,993.38324,19.205645,501837.78125,4,1,3,0,0
2026_02_18_21_53,1392,4,1724209694,516686,1771452103,35.059368,993.262451,17.789808,702091.1875,4,1,3,0,0
2026_02_18_21_53,1393,5,1724219422,516694,1771452103,34.198193,993.081848,17.922049,7319187.0,3,1,3,0,0
2026_02_18_21_53,1394,3,1724221471,516788,1771452103,34.482895,993.222778,18.713217,406268.59375,6,1,3,0,0
2026_02_18_21_53,1395,6,1724206621,516792,1771452103,35.791176,993.706604,18.558748,134453.78125,7,1,3,0,0
2026_02_18_21_53,1396,0,1724206365,516962,1771452103,33.074528,993.138123,19.899876,576901.4375,4,1,3,0,0
2026_02_18_21_53,1397,7,1724199965,517056,1771452103,34.059814,993.498047,18.449133,8425816.0,3,1,3,0,0
2026_02_18_21_53,1398,1,1724192798,517227,1771452104,33.82972,993.377014,19.17411,446673.9375,5,1,3,0,0
2026_02_18_21_53,1399,2,1724204062,517250,1771452104,33.951729,993.356567,18.601067,472979.21875,4,1,3,0,0
2026_02_18_21_53,1400,4,1724209694,517386,1771452104,35.311485,993.297241,17.717152,623819.6875,5,1,3,0,0
2026_02_18_21_53,1401,5,1724219422,517394,1771452104,34.874142,993.059448,17.920244,417192.90625,4,1,3,0,0
2026_02_18_21_53,1402,3,1724221471,517488,1771452104,34.957203,993.259949,18.520052,145702.90625,7,1,3,0,0
2026_02_18_21_53,1403,6,1724206621,517493,1771452104,36.036663,993.699402,18.349966,151389.703125,8,1,3,0,0
2026_02_18_21_53,1404,0,1724206365,517662,1771452104,33.303959,993.172302,19.903778,526207.625,5,1,3,0,0
2026_02_18_21_53,1405,7,1724199965,517763,1771452104,34.732521,993.495667,18.515368,510468.59375,4,1,3,0,0
2026_02_18_21_53,1406,1,1724192798,517927,1771452104,33.946465,993.392029,19.109015,414155.71875,6,1,3,0,0
2026_02_18_21_53,1407,2,1724204062,517950,1771452104,34.213467,993.353821,18.596188,411658.28125,5,1,3,0,0
2026_02_18_21_53,1408,4,1724209694,518086,1771452104,35.441288,993.289368,17.657942,580334.375,6,1,3,0,0
2026_02_18_21_53,1409,5,1724219422,518094,1771452104,35.122654,993.083191,17.903929,361454.28125,5,1,3,0,0
2026_02_18_21_53,1410,3,1724221471,518188,1771452105,35.19186,993.264343,18.425861,165001.609375,8,1,3,0,0
2026_02_18_21_53,1411,6,1724206621,518193,1771452105,36.168266,993.692017,18.243546,158858.203125,9,1,3,0,0
2026_02_18_21_53,1412,0,1724206365,518362,1771452105,33.413689,993.166992,19.857882,491362.75,6,1,3,0,0
2026_02_18_21_53,1413,7,1724199965,518463,1771452105,34.999596,993.540222,18.47353,458987.0,5,1,3,0,0
2026_02_18_21_53,1414,1,1724192798,518627,1771452105,34.423386,993.357544,19.081392,130445.859375,7,1,3,0,0
2026_02_18_21_53,1415,2,1724204062,518650,1771452105,34.343086,993.383972,18.537289,367288.375,6,1,3,0,0
2026_02_18_21_53,1416,4,1724209694,518786,1771452105,35.938026,993.262085,17.57361,187271.390625,7,1,3,0,0
2026_02_18_21_53,1417,5,1724219422,518794,1771452105,35.254364,993.094971,17.844957,334203.65625,6,1,3,0,0
2026_02_18_21_53,1418,3,1724221471,518888,1771452105,35.336651,993.286438,18.316011,174982.90625,9,1,3,0,0
2026_02_18_21_53,1419,6,1724206621,518892,1771452105,36.27203,993.702576,18.068069,163421.640625,0,1,4,0,0
2026_02_18_21_53,1420,7,1724199965,519023,1771452105,35.143208,993.563354,18.398048,428451.875,6,1,3,0,0
2026_02_18_21_53,1421,0,1724206365,519062,1771452105,33.860085,993.184265,19.896637,164049.984375,7,1,3,0,0
2026_02_18_21_53,1422,6,1724206621,519172,1771452106,35.819016,993.747375,18.005175,19360710.0,1,1,4,0,0
2026_02_18_21_53,1423,1,1724192798,519327,1771452106,34.656879,993.374329,18.940767,147211.046875,8,1,3,0,0
2026_02_18_21_53,1424,4,1724209694,519346,1771452106,36.197632,993.302185,17.526915,215306.984375,8,1,3,0,0
2026_02_18_21_53,1425,2,1724204062,519350,1771452106,34.826679,993.352417,18.612375,147084.171875,7,1,3,0,0
2026_02_18_21_53,1426,5,1724219422,519494,1771452106,35.72654,993.100525,17.8262,131349.40625,7,1,3,0,0
2026_02_18_21_53,1427,3,1724221471,519588,1771452106,35.424023,993.251953,18.202797,178833.390625,0,1,4,0,0
2026_02_18_21_53,1428,7,1724199965,519723,1771452106,35.629478,993.547241,18.363947,139852.5,7,1,3,0,0
2026_02_18_21_53,1429,0,1724206365,519762,1771452106,34.059593,993.203857,19.782356,186453.015625,8,1,3,0,0
2026_02_18_21_53,1430,3,1724221471,519868,1771452106,34.979668,993.306458,18.089293,21729442.0,1,1,4,0,0
2026_02_18_21_53,1431,1,1724192798,520027,1771452106,34.800945,993.383911,18.856638,154542.703125,9,1,3,0,0
2026_02_18_21_53,1432,4,1724209694,520046,1771452106,36.349903,993.276489,17.422739,228571.421875,9,1,3,0,0
2026_02_18_21_53,1433,2,1724204062,520050,1771452106,35.075951,993.398743,18.468164,168255.015625,8,1,3,0,0
2026_02_18_21_53,1434,5,1724219422,520194,1771452107,35.980022,993.140442,17.753708,149271.140625,8,1,3,0,0
