,sensor_index,fingerprint_index,position,plate_temperature,heater_duration,temperature,pressure,humidity,gas_resistance,label,id,gas_resistance_diff,label_enc
110570,2,64,4,200,150,27.06,1103.66,46.54,270613,rosemary,10_2_64,-2440175.0,4
110577,2,64,5,200,150,27.06,1103.66,46.69,242023,rosemary,10_2_64,-28590.0,4
110584,2,64,6,200,150,27.07,1103.66,46.7,222609,rosemary,10_2_64,-19414.0,4
110591,2,64,7,320,150,27.07,1103.66,46.77,55944,rosemary,10_2_64,-166665.0,4
110599,2,64,8,320,150,27.1,1103.66,46.76,64679,rosemary,10_2_64,8735.0,4
110607,2,64,9,320,150,27.13,1103.67,46.73,69077,rosemary,10_2_64,4398.0,4
110764,2,67,0,320,150,27.24,1103.68,46.56,72419,rosemary,10_2_67,0.0,4
110772,2,67,1,100,150,27.26,1103.69,46.53,3504599,rosemary,10_2_67,3432180.0,4
110780,2,67,2,100,150,27.23,1103.68,46.71,2903935,rosemary,10_2_67,-600664.0,4
110787,2,67,3,100,150,27.2,1103.67,46.35,2735226,rosemary,10_2_67,-168709.0,4
110794,2,67,4,200,150,27.17,1103.67,46.36,253717,rosemary,10_2_67,-2481509.0,4
110800,2,67,5,200,150,27.18,1103.68,46.5,225104,rosemary,10_2_67,-28613.0,4
110808,2,67,6,200,150,27.18,1103.68,46.45,205829,rosemary,10_2_67,-19275.0,4
110816,2,67,7,320,150,27.19,1103.68,46.5,55149,rosemary,10_2_67,-150680.0,4
110823,2,67,8,320,150,27.22,1103.68,46.34,62915,rosemary,10_2_67,7766.0,4
110831,2,67,9,320,150,27.25,1103.67,46.56,68358,rosemary,10_2_67,5443.0,4
111062,2,71,0,320,150,27.36,1103.65,46.36,71870,rosemary,10_2_71,0.0,4
111069,2,71,1,100,150,27.39,1103.63,46.35,3356002,rosemary,10_2_71,3284132.0,4
111075,2,71,2,100,150,27.36,1103.65,46.38,2791142,rosemary,10_2_71,-564860.0,4
111083,2,71,3,100,150,27.33,1103.66,46.25,2520616,rosemary,10_2_71,-270526.0,4
111091,2,71,4,200,150,27.31,1103.66,46.31,226749,rosemary,10_2_71,-2293867.0,4
111098,2,71,5,200,150,27.31,1103.66,46.37,200863,rosemary,10_2_71,-25886.0,4
111105,2,71,6,200,150,27.31,1103.65,46.28,179775,rosemary,10_2_71,-21088.0,4
111112,2,71,7,320,150,27.32,1103.65,46.46,53024,rosemary,10_2_71,-126751.0,4
111120,2,71,8,320,150,27.34,1103.65,46.54,61200,rosemary,10_2_71,8176.0,4
111128,2,71,9,320,150,27.37,1103.64,46.38,66754,rosemary,10_2_71,5554.0,4
111286,2,74,0,320,150,27.44,1103.65,45.94,71991,rosemary,10_2_74,0.0,4
111294,2,74,1,100,150,27.46,1103.65,45.98,3522683,rosemary,10_2_74,3450692.0,4
111302,2,74,2,100,150,27.44,1103.64,45.85,2938307,rosemary,10_2_74,-584376.0,4
111309,2,74,3,100,150,27.41,1103.65,45.83,2694737,rosemary,10_2_74,-243570.0,4
111317,2,74,4,200,150,27.38,1103.65,45.84,255234,rosemary,10_2_74,-2439503.0,4
111324,2,74,5,200,150,27.38,1103.64,45.9,227809,rosemary,10_2_74,-27425.0,4
111330,2,74,6,200,150,27.39,1103.65,45.81,211308,rosemary,10_2_74,-16501.0,4
111339,2,74,7,320,150,27.39,1103.64,45.95,54971,rosemary,10_2_74,-156337.0,4
111347,2,74,8,320,150,27.42,1103.65,45.81,63382,rosemary,10_2_74,8411.0,4
111355,2,74,9,320,150,27.44,1103.65,45.81,69641,rosemary,10_2_74,6259.0,4
111439,2,76,0,320,150,27.5,1103.65,45.59,74701,rosemary,10_2_76,0.0,4
111446,2,76,1,100,150,27.52,1103.65,45.57,3699255,rosemary,10_2_76,3624554.0,4
111453,2,76,2,100,150,27.49,1103.65,45.56,3169052,rosemary,10_2_76,-530203.0,4
111460,2,76,3,100,150,27.46,1103.65,45.67,2817057,rosemary,10_2_76,-351995.0,4
111468,2,76,4,200,150,27.44,1103.64,45.56,272776,rosemary,10_2_76,-2544281.0,4
111476,2,76,5,200,150,27.43,1103.65,45.58,243926,rosemary,10_2_76,-28850.0,4
111484,2,76,6,200,150,27.44,1103.64,45.54,224512,rosemary,10_2_76,-19414.0,4
111491,2,76,7,320,150,27.45,1103.64,45.57,57028,rosemary,10_2_76,-167484.0,4
111499,2,76,8,320,150,27.47,1103.64,45.55,64581,rosemary,10_2_76,7553.0,4
111507,2,76,9,320,150,27.5,1103.64,45.58,70796,rosemary,10_2_76,6215.0,4
111514,2,77,0,320,150,27.52,1103.63,45.55,74440,rosemary,10_2_77,0.0,4
111522,2,77,1,100,150,27.54,1103.64,45.52,3729570,rosemary,10_2_77,3655130.0,4
111530,2,77,2,100,150,27.52,1103.63,45.37,3165379,rosemary,10_2_77,-564191.0,4
111538,2,77,3,100,150,27.49,1103.63,45.53,2849391,rosemary,10_2_77,-315988.0,4
111546,2,77,4,200,150,27.46,1103.62,45.55,274973,rosemary,10_2_77,-2574418.0,4
111552,2,77,5,200,150,27.46,1103.63,45.52,246036,rosemary,10_2_77,-28937.0,4
111560,2,77,6,200,150,27.47,1103.62,45.51,225999,rosemary,10_2_77,-20037.0,4
111567,2,77,7,320,150,27.47,1103.63,45.52,57028,rosemary,10_2_77,-168971.0,4
111575,2,77,8,320,150,27.5,1103.63,45.58,65123,rosemary,10_2_77,8095.0,4
111582,2,77,9,320,150,27.52,1103.63,45.6,70855,rosemary,10_2_77,5732.0,4
111962,2,83,0,320,150,27.69,1103.65,45.42,74636,rosemary,10_2_83,0.0,4
111969,2,83,1,100,150,27.71,1103.65,45.34,3853246,rosemary,10_2_83,3778610.0,4
111977,2,83,2,100,150,27.68,1103.65,45.39,3187549,rosemary,10_2_83,-665697.0,4
111985,2,83,3,100,150,27.65,1103.64,45.38,2855350,rosemary,10_2_83,-332199.0,4
111992,2,83,4,200,150,27.62,1103.64,45.37,274310,rosemary,10_2_83,-2581040.0,4
112000,2,83,5,200,150,27.62,1103.64,45.29,242884,rosemary,10_2_83,-31426.0,4
112007,2,83,6,200,150,27.63,1103.64,45.32,222899,rosemary,10_2_83,-19985.0,4
112014,2,83,7,320,150,27.64,1103.64,45.28,57066,rosemary,10_2_83,-165833.0,4
112022,2,83,8,320,150,27.66,1103.65,45.37,65123,rosemary,10_2_83,8057.0,4
112030,2,83,9,320,150,27.69,1103.65,45.3,70738,rosemary,10_2_83,5615.0,4
112038,2,84,0,320,150,27.71,1103.65,45.23,75095,rosemary,10_2_84,0.0,4
112045,2,84,1,100,150,27.74,1103.65,45.17,3781214,rosemary,10_2_84,3706119.0,4
112052,2,84,2,100,150,27.71,1103.64,45.31,3189410,rosemary,10_2_84,-591804.0,4
112060,2,84,3,100,150,27.68,1103.65,45.18,2858339,rosemary,10_2_84,-331071.0,4
112067,2,84,4,200,150,27.65,1103.65,45.27,271043,rosemary,10_2_84,-2587296.0,4
112075,2,84,5,200,150,27.65,1103.65,45.31,241339,rosemary,10_2_84,-29704.0,4
112081,2,84,6,200,150,27.65,1103.65,45.3,224217,rosemary,10_2_84,-17122.0,4
112088,2,84,7,320,150,27.66,1103.65,45.32,56763,rosemary,10_2_84,-167454.0,4
112095,2,84,8,320,150,27.69,1103.65,45.3,65173,rosemary,10_2_84,8410.0,4
112102,2,84,9,320,150,27.71,1103.65,45.29,70504,rosemary,10_2_84,5331.0,4
112110,2,85,0,320,150,27.73,1103.65,45.29,74766,rosemary,10_2_85,0.0,4
112118,2,85,1,100,150,27.76,1103.66,45.27,3699255,rosemary,10_2_85,3624489.0,4
112126,2,85,2,100,150,27.73,1103.66,45.24,3154409,rosemary,10_2_85,-544846.0,4
112134,2,85,3,100,150,27.7,1103.65,45.2,2819966,rosemary,10_2_85,-334443.0,4
112142,2,85,4,200,150,27.67,1103.65,45.25,258913,rosemary,10_2_85,-2561053.0,4
112149,2,85,5,200,150,27.67,1103.65,45.24,231203,rosemary,10_2_85,-27710.0,4
112155,2,85,6,200,150,27.67,1103.65,45.26,211570,rosemary,10_2_85,-19633.0,4
112162,2,85,7,320,150,27.68,1103.65,45.26,55725,rosemary,10_2_85,-155845.0,4
112169,2,85,8,320,150,27.7,1103.65,45.24,64532,rosemary,10_2_85,8807.0,4
112177,2,85,9,320,150,27.72,1103.65,45.09,71151,rosemary,10_2_85,6619.0,4
112489,2,90,0,320,150,27.81,1103.64,44.89,76509,rosemary,10_2_90,0.0,4
112496,2,90,1,100,150,27.83,1103.64,44.88,3900024,rosemary,10_2_90,3823515.0,4
112504,2,90,2,100,150,27.8,1103.65,44.89,3287320,rosemary,10_2_90,-612704.0,4
112512,2,90,3,100,150,27.77,1103.64,44.96,2993058,rosemary,10_2_90,-294262.0,4
112520,2,90,4,200,150,27.74,1103.63,44.89,286996,rosemary,10_2_90,-2706062.0,4
112528,2,90,5,200,150,27.74,1103.65,44.91,257157,rosemary,10_2_90,-29839.0,4
112536,2,90,6,200,150,27.75,1103.64,44.93,238306,rosemary,10_2_90,-18851.0,4
112544,2,90,7,320,150,27.75,1103.63,44.92,57997,rosemary,10_2_90,-180309.0,4
112552,2,90,8,320,150,27.78,1103.64,44.91,66390,rosemary,10_2_90,8393.0,4
112560,2,90,9,320,150,27.8,1103.64,44.89,72235,rosemary,10_2_90,5845.0,4
112568,2,91,0,320,150,27.83,1103.64,44.98,76578,rosemary,10_2_91,0.0,4
112575,2,91,1,100,150,27.85,1103.64,44.79,3916806,rosemary,10_2_91,3840228.0,4
112584,2,91,2,100,150,27.82,1103.64,44.83,3360131,rosemary,10_2_91,-556675.0,4
112591,2,91,3,100,150,27.79,1103.63,44.73,3077964,rosemary,10_2_91,-282167.0,4
112597,2,91,4,200,150,27.76,1103.63,44.77,291406,rosemary,10_2_91,-2786558.0,4
112605,2,91,5,200,150,27.76,1103.63,44.81,261692,rosemary,10_2_91,-29714.0,4
112613,2,91,6,200,150,27.76,1103.64,44.97,240828,rosemary,10_2_91,-20864.0,4
112621,2,91,7,320,150,27.77,1103.64,44.9,58797,rosemary,10_2_91,-182031.0,4
112629,2,91,8,320,150,27.8,1103.64,44.92,66754,rosemary,10_2_91,7957.0,4
112637,2,91,9,320,150,27.82,1103.65,44.85,72851,rosemary,10_2_91,6097.0,4
113018,2,97,0,320,150,27.93,1103.64,45.23,76372,rosemary,10_2_97,0.0,4
113025,2,97,1,100,150,27.95,1103.64,45.31,3930902,rosemary,10_2_97,3854530.0,4
113032,2,97,2,100,150,27.93,1103.64,45.23,3313246,rosemary,10_2_97,-617656.0,4
113040,2,97,3,100,150,27.89,1103.64,45.15,3026787,rosemary,10_2_97,-286459.0,4
113047,2,97,4,200,150,27.86,1103.63,45.45,289184,rosemary,10_2_97,-2737603.0,4
113054,2,97,5,200,150,27.86,1103.63,45.19,260892,rosemary,10_2_97,-28292.0,4
113062,2,97,6,200,150,27.87,1103.63,45.2,237974,rosemary,10_2_97,-22918.0,4
113069,2,97,7,320,150,27.88,1103.64,45.29,58675,rosemary,10_2_97,-179299.0,4
113075,2,97,8,320,150,27.9,1103.64,45.16,67121,rosemary,10_2_97,8446.0,4
113082,2,97,9,320,150,27.93,1103.64,45.14,72976,rosemary,10_2_97,5855.0,4
113420,3,101,0,320,150,27.85,1030.91,45.77,100728,rosemary,10_3_101,0.0,4
113428,3,101,1,100,150,27.87,1030.91,45.71,7388501,rosemary,10_3_101,7287773.0,4
113436,3,101,2,100,150,27.85,1030.91,45.7,6204886,rosemary,10_3_101,-1183615.0,4
113443,3,101,3,100,150,27.81,1030.92,45.58,5448620,rosemary,10_3_101,-756266.0,4
113451,3,101,4,200,150,27.78,1030.92,45.73,364543,rosemary,10_3_101,-5084077.0,4
113459,3,101,5,200,150,27.78,1030.92,45.59,315952,rosemary,10_3_101,-48591.0,4
113468,3,101,6,200,150,27.78,1030.92,45.75,283421,rosemary,10_3_101,-32531.0,4
113476,3,101,7,320,150,27.79,1030.92,45.75,72235,rosemary,10_3_101,-211186.0,4
113484,3,101,8,320,150,27.82,1030.93,45.73,84461,rosemary,10_3_101,12226.0,4
113491,3,101,9,320,150,27.84,1030.92,45.85,91723,rosemary,10_3_101,7262.0,4
113656,3,104,0,320,150,27.89,1030.91,45.44,100550,rosemary,10_3_104,0.0,4
113664,3,104,1,100,150,27.91,1030.91,45.4,7541542,rosemary,10_3_104,7440992.0,4
113672,3,104,2,100,150,27.88,1030.92,45.39,6294276,rosemary,10_3_104,-1247266.0,4
113679,3,104,3,100,150,27.85,1030.91,45.41,5570895,rosemary,10_3_104,-723381.0,4
113685,3,104,4,200,150,27.81,1030.91,45.52,408212,rosemary,10_3_104,-5162683.0,4
113694,3,104,5,200,150,27.81,1030.91,45.41,354693,rosemary,10_3_104,-53519.0,4
113700,3,104,6,200,150,27.82,1030.91,45.42,318904,rosemary,10_3_104,-35789.0,4
113708,3,104,7,320,150,27.83,1030.91,45.43,73988,rosemary,10_3_104,-244916.0,4
113716,3,104,8,320,150,27.85,1030.91,45.44,87134,rosemary,10_3_104,13146.0,4
113722,3,104,9,320,150,27.88,1030.91,45.43,96078,rosemary,10_3_104,8944.0,4
113730,3,105,0,320,150,27.9,1030.9,45.46,101507,rosemary,10_3_105,0.0,4
113736,3,105,1,100,150,27.93,1030.91,45.42,7583430,rosemary,10_3_105,7481923.0,4
113744,3,105,2,100,150,27.9,1030.91,45.41,6427619,rosemary,10_3_105,-1155811.0,4
113751,3,105,3,100,150,27.87,1030.92,45.43,5610959,rosemary,10_3_105,-816660.0,4
113759,3,105,4,200,150,27.83,1030.92,45.44,409436,rosemary,10_3_105,-5201523.0,4
113766,3,105,5,200,150,27.83,1030.93,45.53,352860,rosemary,10_3_105,-56576.0,4
113773,3,105,6,200,150,27.84,1030.93,45.48,324667,rosemary,10_3_105,-28193.0,4
113781,3,105,7,320,150,27.85,1030.92,45.33,74117,rosemary,10_3_105,-250550.0,4
113789,3,105,8,320,150,27.87,1030.91,45.52,85820,rosemary,10_3_105,11703.0,4
113795,3,105,9,320,150,27.9,1030.9,45.53,94955,rosemary,10_3_105,9135.0,4
113802,3,106,0,320,150,27.93,1030.9,45.48,100255,rosemary,10_3_106,0.0,4
113810,3,106,1,100,150,27.95,1030.9,45.46,7343792,rosemary,10_3_106,7243537.0,4
113818,3,106,2,100,150,27.92,1030.9,45.38,6073772,rosemary,10_3_106,-1270020.0,4
113826,3,106,3,100,150,27.89,1030.91,45.47,5394798,rosemary,10_3_106,-678974.0,4
113832,3,106,4,200,150,27.85,1030.92,45.36,359551,rosemary,10_3_106,-5035247.0,4
113837,3,106,5,200,150,27.85,1030.92,45.29,315952,rosemary,10_3_106,-43599.0,4
113845,3,106,6,200,150,27.86,1030.92,45.41,288939,rosemary,10_3_106,-27013.0,4
113853,3,106,7,320,150,27.86,1030.93,45.38,72296,rosemary,10_3_106,-216643.0,4
113861,3,106,8,320,150,27.89,1030.91,45.45,85390,rosemary,10_3_106,13094.0,4
113869,3,106,9,320,150,27.91,1030.9,45.4,94222,rosemary,10_3_106,8832.0,4
114032,3,109,0,320,150,27.97,1030.88,45.1,100550,rosemary,10_3_109,0.0,4
114039,3,109,1,100,150,27.99,1030.89,45.05,7520771,rosemary,10_3_109,7420221.0,4
114047,3,109,2,100,150,27.97,1030.91,45.07,6438986,rosemary,10_3_109,-1081785.0,4
114054,3,109,3,100,150,27.94,1030.91,44.95,5587995,rosemary,10_3_109,-850991.0,4
114062,3,109,4,200,150,27.9,1030.91,45.02,398444,rosemary,10_3_109,-5189551.0,4
114069,3,109,5,200,150,27.9,1030.92,45.08,346063,rosemary,10_3_109,-52381.0,4
114077,3,109,6,200,150,27.91,1030.91,45.13,313629,rosemary,10_3_109,-32434.0,4
114084,3,109,7,320,150,27.91,1030.9,45.07,73606,rosemary,10_3_109,-240023.0,4
114091,3,109,8,320,150,27.94,1030.9,44.99,86166,rosemary,10_3_109,12560.0,4
114099,3,109,9,320,150,27.97,1030.89,44.99,95380,rosemary,10_3_109,9214.0,4
114106,3,110,0,320,150,27.99,1030.89,45.06,100491,rosemary,10_3_110,0.0,4
114114,3,110,1,100,150,28.01,1030.88,45.05,7484696,rosemary,10_3_110,7384205.0,4
114122,3,110,2,100,150,27.98,1030.88,45.04,6240335,rosemary,10_3_110,-1244361.0,4
114130,3,110,3,100,150,27.95,1030.89,45.18,5548256,rosemary,10_3_110,-692079.0,4
114137,3,110,4,200,150,27.92,1030.9,45.1,377303,rosemary,10_3_110,-5170953.0,4
114145,3,110,5,200,150,27.91,1030.89,45.14,322215,rosemary,10_3_110,-55088.0,4
114153,3,110,6,200,150,27.92,1030.89,45.21,290661,rosemary,10_3_110,-31554.0,4
114161,3,110,7,320,150,27.93,1030.88,45.13,72052,rosemary,10_3_110,-218609.0,4
114169,3,110,8,320,150,27.95,1030.87,45.18,85050,rosemary,10_3_110,12998.0,4
114175,3,110,9,320,150,27.97,1030.87,45.1,94274,rosemary,10_3_110,9224.0,4
114183,3,111,0,320,150,28.0,1030.87,45.15,100078,rosemary,10_3_111,0.0,4
114190,3,111,1,100,150,28.02,1030.86,45.15,7454049,rosemary,10_3_111,7353971.0,4
114198,3,111,2,100,150,27.99,1030.87,45.14,6215478,rosemary,10_3_111,-1238571.0,4
114205,3,111,3,100,150,27.96,1030.88,45.1,5509079,rosemary,10_3_111,-706399.0,4
114213,3,111,4,200,150,27.93,1030.88,45.16,387365,rosemary,10_3_111,-5121714.0,4
114220,3,111,5,200,150,27.93,1030.89,45.19,332576,rosemary,10_3_111,-54789.0,4
114228,3,111,6,200,150,27.93,1030.88,45.28,303587,rosemary,10_3_111,-28989.0,4
114235,3,111,7,320,150,27.94,1030.88,45.23,73039,rosemary,10_3_111,-230548.0,4
114243,3,111,8,320,150,27.96,1030.87,45.25,85733,rosemary,10_3_111,12694.0,4
114251,3,111,9,320,150,27.99,1030.87,45.23,94745,rosemary,10_3_111,9012.0,4
114413,3,114,0,320,150,28.04,1030.87,45.24,101206,rosemary,10_3_114,0.0,4
114420,3,114,1,100,150,28.07,1030.88,45.2,7599258,rosemary,10_3_114,7498052.0,4
114427,3,114,2,100,150,28.04,1030.87,45.13,6371379,rosemary,10_3_114,-1227879.0,4
114435,3,114,3,100,150,28.01,1030.88,45.17,5634113,rosemary,10_3_114,-737266.0,4
114443,3,114,4,200,150,27.97,1030.89,45.2,408701,rosemary,10_3_114,-5225412.0,4
114451,3,114,5,200,150,27.97,1030.9,45.25,353958,rosemary,10_3_114,-54743.0,4
114460,3,114,6,200,150,27.98,1030.89,45.26,321003,rosemary,10_3_114,-32955.0,4
114468,3,114,7,320,150,27.99,1030.89,45.28,74246,rosemary,10_3_114,-246757.0,4
114475,3,114,8,320,150,28.01,1030.88,45.25,86957,rosemary,10_3_114,12711.0,4
114483,3,114,9,320,150,28.04,1030.88,45.27,96078,rosemary,10_3_114,9121.0,4
114490,3,115,0,320,150,28.06,1030.87,45.3,101206,rosemary,10_3_115,0.0,4
114497,3,115,1,100,150,28.08,1030.88,45.24,7525953,rosemary,10_3_115,7424747.0,4
114504,3,115,2,100,150,28.06,1030.87,45.32,6334429,rosemary,10_3_115,-1191524.0,4
114513,3,115,3,100,150,28.02,1030.87,45.22,5639931,rosemary,10_3_115,-694498.0,4
114521,3,115,4,200,150,27.99,1030.87,45.26,408212,rosemary,10_3_115,-5231719.0,4
114529,3,115,5,200,150,27.99,1030.87,45.27,352132,rosemary,10_3_115,-56080.0,4
114537,3,115,6,200,150,28.0,1030.87,45.26,320100,rosemary,10_3_115,-32032.0,4
114545,3,115,7,320,150,28.0,1030.87,45.32,73988,rosemary,10_3_115,-246112.0,4
114551,3,115,8,320,150,28.03,1030.87,45.25,87045,rosemary,10_3_115,13057.0,4
114560,3,115,9,320,150,28.05,1030.87,45.31,95862,rosemary,10_3_115,8817.0,4
114866,3,120,0,320,150,28.15,1030.87,45.28,101507,rosemary,10_3_120,0.0,4
114871,3,120,1,100,150,28.17,1030.87,45.32,7551971,rosemary,10_3_120,7450464.0,4
114879,3,120,2,100,150,28.15,1030.87,45.32,6323427,rosemary,10_3_120,-1228544.0,4
114886,3,120,3,100,150,28.11,1030.88,45.24,5593718,rosemary,10_3_120,-729709.0,4
114893,3,120,4,200,150,28.08,1030.87,45.21,391363,rosemary,10_3_120,-5202355.0,4
114901,3,120,5,200,150,28.08,1030.87,45.26,333877,rosemary,10_3_120,-57486.0,4
114908,3,120,6,200,150,28.09,1030.87,45.25,303318,rosemary,10_3_120,-30559.0,4
114916,3,120,7,320,150,28.09,1030.87,45.22,73289,rosemary,10_3_120,-230029.0,4
114924,3,120,8,320,150,28.12,1030.87,45.22,85220,rosemary,10_3_120,11931.0,4
114932,3,120,9,320,150,28.14,1030.87,45.18,94640,rosemary,10_3_120,9420.0,4
114940,3,121,0,320,150,28.17,1030.87,45.22,100491,rosemary,10_3_121,0.0,4
114948,3,121,1,100,150,28.19,1030.87,45.26,7500115,rosemary,10_3_121,7399624.0,4
114957,3,121,2,100,150,28.16,1030.87,45.05,6243903,rosemary,10_3_121,-1256212.0,4
114965,3,121,3,100,150,28.13,1030.87,45.03,5675096,rosemary,10_3_121,-568807.0,4
114972,3,121,4,200,150,28.1,1030.87,45.15,355803,rosemary,10_3_121,-5319293.0,4
114979,3,121,5,200,150,28.09,1030.86,45.05,307970,rosemary,10_3_121,-47833.0,4
114985,3,121,6,200,150,28.1,1030.86,45.15,274531,rosemary,10_3_121,-33439.0,4
114992,3,121,7,320,150,28.11,1030.87,45.15,71091,rosemary,10_3_121,-203440.0,4
115001,3,121,8,320,150,28.13,1030.86,45.05,83306,rosemary,10_3_121,12215.0,4
115008,3,121,9,320,150,28.16,1030.86,45.03,91331,rosemary,10_3_121,8025.0,4
115016,3,122,0,320,150,28.18,1030.87,45.02,98178,rosemary,10_3_122,0.0,4
115022,3,122,1,100,150,28.2,1030.87,44.95,7408546,rosemary,10_3_122,7310368.0,4
115031,3,122,2,100,150,28.17,1030.88,44.94,6138629,rosemary,10_3_122,-1269917.0,4
115038,3,122,3,100,150,28.13,1030.87,44.92,5347259,rosemary,10_3_122,-791370.0,4
115046,3,122,4,200,150,28.1,1030.86,44.98,351046,rosemary,10_3_122,-4996213.0,4
115054,3,122,5,200,150,28.1,1030.85,44.95,310209,rosemary,10_3_122,-40837.0,4
115062,3,122,6,200,150,28.1,1030.85,44.91,283186,rosemary,10_3_122,-27023.0,4
115070,3,122,7,320,150,28.11,1030.84,44.94,71508,rosemary,10_3_122,-211678.0,4
115077,3,122,8,320,150,28.13,1030.85,44.9,84294,rosemary,10_3_122,12786.0,4
115085,3,122,9,320,150,28.15,1030.85,44.95,94222,rosemary,10_3_122,9928.0,4
115093,3,123,0,320,150,28.18,1030.86,44.78,100078,rosemary,10_3_123,0.0,4
115101,3,123,1,100,150,28.2,1030.86,44.85,7567668,rosemary,10_3_123,7467590.0,4
115108,3,123,2,100,150,28.17,1030.87,44.83,6290651,rosemary,10_3_123,-1277017.0,4
115115,3,123,3,100,150,28.14,1030.86,44.81,5570895,rosemary,10_3_123,-719756.0,4
115123,3,123,4,200,150,28.11,1030.86,44.81,392037,rosemary,10_3_123,-5178858.0,4
115130,3,123,5,200,150,28.11,1030.86,45.0,337175,rosemary,10_3_123,-54862.0,4
115137,3,123,6,200,150,28.11,1030.86,44.84,305489,rosemary,10_3_123,-31686.0,4
115145,3,123,7,320,150,28.12,1030.86,44.91,73164,rosemary,10_3_123,-232325.0,4
115154,3,123,8,320,150,28.14,1030.86,44.8,85390,rosemary,10_3_123,12226.0,4
115162,3,123,9,320,150,28.17,1030.86,44.82,94535,rosemary,10_3_123,9145.0,4
115477,3,128,0,320,150,28.22,1030.85,44.79,99148,rosemary,10_3_128,0.0,4
115485,3,128,1,100,150,28.24,1030.85,44.81,7398510,rosemary,10_3_128,7299362.0,4
115493,3,128,2,100,150,28.22,1030.85,44.67,6236772,rosemary,10_3_128,-1161738.0,4
115500,3,128,3,100,150,28.18,1030.85,44.68,5470451,rosemary,10_3_128,-766321.0,4
115507,3,128,4,200,150,28.15,1030.86,44.67,364932,rosemary,10_3_128,-5105519.0,4
115515,3,128,5,200,150,28.15,1030.86,44.67,321911,rosemary,10_3_128,-43021.0,4
115522,3,128,6,200,150,28.16,1030.86,44.64,294168,rosemary,10_3_128,-27743.0,4
115530,3,128,7,320,150,28.16,1030.86,44.66,72296,rosemary,10_3_128,-221872.0,4
115537,3,128,8,320,150,28.19,1030.87,44.65,85390,rosemary,10_3_128,13094.0,4
115545,3,128,9,320,150,28.21,1030.86,44.63,94587,rosemary,10_3_128,9197.0,4
115555,3,129,0,320,150,28.24,1030.86,44.59,100255,rosemary,10_3_129,0.0,4
115563,3,129,1,100,150,28.26,1030.86,44.59,7668617,rosemary,10_3_129,7568362.0,4
115572,3,129,2,100,150,28.23,1030.85,44.55,6349157,rosemary,10_3_129,-1319460.0,4
115579,3,129,3,100,150,28.2,1030.85,44.55,5639931,rosemary,10_3_129,-709226.0,4
115587,3,129,4,200,150,28.17,1030.85,44.52,394529,rosemary,10_3_129,-5245402.0,4
115594,3,129,5,200,150,28.17,1030.85,44.6,345013,rosemary,10_3_129,-49516.0,4
115601,3,129,6,200,150,28.17,1030.85,44.57,309646,rosemary,10_3_129,-35367.0,4
115609,3,129,7,320,150,28.18,1030.85,44.42,73669,rosemary,10_3_129,-235977.0,4
115617,3,129,8,320,150,28.2,1030.86,44.55,86341,rosemary,10_3_129,12672.0,4
115625,3,129,9,320,150,28.23,1030.86,44.63,95487,rosemary,10_3_129,9146.0,4
115633,3,130,0,320,150,28.25,1030.87,44.48,101026,rosemary,10_3_130,0.0,4
115640,3,130,1,100,150,28.27,1030.87,44.36,7717381,rosemary,10_3_130,7616355.0,4
115648,3,130,2,100,150,28.25,1030.87,44.41,6687347,rosemary,10_3_130,-1030034.0,4
115655,3,130,3,100,150,28.21,1030.86,44.48,5710701,rosemary,10_3_130,-976646.0,4
115662,3,130,4,200,150,28.18,1030.86,44.44,402437,rosemary,10_3_130,-5308264.0,4
115668,3,130,5,200,150,28.18,1030.86,44.45,346414,rosemary,10_3_130,-56023.0,4
115676,3,130,6,200,150,28.18,1030.86,44.46,314207,rosemary,10_3_130,-32207.0,4
115684,3,130,7,320,150,28.19,1030.86,44.45,73796,rosemary,10_3_130,-240411.0,4
115692,3,130,8,320,150,28.21,1030.86,44.4,86428,rosemary,10_3_130,12632.0,4
115699,3,130,9,320,150,28.24,1030.86,44.44,95647,rosemary,10_3_130,9219.0,4
115864,3,133,0,320,150,28.28,1030.86,44.42,100432,rosemary,10_3_133,0.0,4
115870,3,133,1,100,150,28.3,1030.86,44.45,7562428,rosemary,10_3_133,7461996.0,4
115877,3,133,2,100,150,28.28,1030.86,44.39,6338105,rosemary,10_3_133,-1224323.0,4
115885,3,133,3,100,150,28.24,1030.86,44.44,5559552,rosemary,10_3_133,-778553.0,4
115893,3,133,4,200,150,28.21,1030.85,44.46,366500,rosemary,10_3_133,-5193052.0,4
115901,3,133,5,200,150,28.21,1030.84,44.43,324976,rosemary,10_3_133,-41524.0,4
115909,3,133,6,200,150,28.21,1030.84,44.42,290909,rosemary,10_3_133,-34067.0,4
115917,3,133,7,320,150,28.22,1030.84,44.43,72542,rosemary,10_3_133,-218367.0,4
115925,3,133,8,320,150,28.24,1030.85,44.39,85476,rosemary,10_3_133,12934.0,4
115933,3,133,9,320,150,28.27,1030.85,44.5,95380,rosemary,10_3_133,9904.0,4
115941,3,134,0,320,150,28.29,1030.85,44.39,100491,rosemary,10_3_134,0.0,4
115949,3,134,1,100,150,28.31,1030.85,44.52,7583430,rosemary,10_3_134,7482939.0,4
115957,3,134,2,100,150,28.29,1030.85,44.33,6352850,rosemary,10_3_134,-1230580.0,4
