,sensor_index,fingerprint_index,position,plate_temperature,heater_duration,temperature,pressure,humidity,gas_resistance,label,id,humidity_diff,gas_resistance_diff,label_enc
17878,4,8,0,320,150,29.85,1104.43,0.07845560590742305,-0.41308898435554064,lavender,5_4_8,-1.0000060658946806,-1.0000000042907933,3
9700,4,1,0,320,150,28.06,1104.91,0.10655547188496992,-0.716806151814358,grapefruit,3_4_1,0.0,0.0,2
10576,4,10,0,320,150,29.52,1105.13,0.07173623183864697,-0.38286958984088015,grapefruit,3_4_10,0.0,0.0,2
10874,4,13,0,320,150,29.76,1105.24,0.06848643610099014,-0.4044538076187226,grapefruit,3_4_13,0.0,0.0,2
11065,4,15,0,320,150,29.89,1105.29,0.06662940996518629,-0.4120775909622725,grapefruit,3_4_15,0.0,0.0,2
11256,4,17,0,320,150,30.02,1105.38,0.06639728169821069,-0.4317806154475507,grapefruit,3_4_17,0.0,0.0,2
11354,4,18,0,320,150,30.08,1105.41,0.06686153823216173,-0.4384390496014952,grapefruit,3_4_18,0.0,0.0,2
11453,4,19,0,320,150,30.14,1105.41,0.06500451209635788,-0.4460875854883683,grapefruit,3_4_19,0.0,0.0,2
11740,4,22,0,320,150,30.31,1105.56,0.06361174249450491,-0.45804306391348054,grapefruit,3_4_22,0.0,0.0,2
11838,4,23,0,320,150,30.37,1105.61,0.06314748596055386,-0.4591569283630252,grapefruit,3_4_23,0.0,0.0,2
11934,4,24,0,320,150,30.42,1105.67,0.06245110115962755,-0.46353812853123405,grapefruit,3_4_24,0.0,0.0,2
12034,4,25,0,320,150,30.47,1105.71,0.06129045982475002,-0.46626090829678757,grapefruit,3_4_25,0.0,0.0,2
12132,4,26,0,320,150,30.52,1105.76,0.0619868446256765,-0.4694787389288054,grapefruit,3_4_26,0.0,0.0,2
12231,4,27,0,320,150,30.57,1105.78,0.06129045982475002,-0.46732526765968574,grapefruit,3_4_27,0.0,0.0,2
12419,4,29,0,320,150,30.65,1105.86,0.059897690222897045,-0.47579063747622485,grapefruit,3_4_29,0.0,0.0,2
9895,4,3,0,320,150,28.77,1104.97,0.08334264518742128,-0.4000478549071905,grapefruit,3_4_3,0.0,0.0,2
12903,4,34,0,320,150,30.86,1106.07,0.05734427928616671,-0.48598868532538897,grapefruit,3_4_34,0.0,0.0,2
13003,4,35,0,320,150,30.91,1106.18,0.05780853582011775,-0.4870035396016407,grapefruit,3_4_35,0.0,0.0,2
3655,4,11,0,320,150,29.58,1105.19,0.028964124189374656,-0.11185333900399497,eucalyptus,1_4_11,0.0,0.0,1
3751,4,12,0,320,150,29.64,1105.2,0.027100480809897524,-0.12131710197767294,eucalyptus,1_4_12,0.0,0.0,1
4236,4,17,0,320,150,29.88,1105.32,0.020577728981727404,-0.17642109189168786,eucalyptus,1_4_17,0.0,0.0,1
2784,4,2,0,320,150,28.77,1105.04,0.05668581945909751,-0.272505780187134,eucalyptus,1_4_2,0.0,0.0,1
4527,4,20,0,320,150,30.0,1105.39,0.020810684404162005,-0.2024681459476823,eucalyptus,1_4_20,0.0,0.0,1
4627,4,21,0,320,150,30.03,1105.4,0.017782263912511545,-0.2121634382907469,eucalyptus,1_4_21,0.0,0.0,1
4724,4,22,0,320,150,30.07,1105.44,0.018947041024684873,-0.21963026045346531,eucalyptus,1_4_22,0.0,0.0,1
4823,4,23,0,320,150,30.11,1105.47,0.014753843420861248,-0.22596837694042396,eucalyptus,1_4_23,0.0,0.0,1
4919,4,24,0,320,150,30.14,1105.52,0.017549308490076944,-0.23366672847252898,eucalyptus,1_4_24,0.0,0.0,1
5114,4,26,0,320,150,30.21,1105.58,0.015452709688165214,-0.24582202036532638,eucalyptus,1_4_26,0.0,0.0,1
5314,4,28,0,320,150,30.28,1105.67,0.015219754265730448,-0.25939542964561685,eucalyptus,1_4_28,0.0,0.0,1
5408,4,29,0,320,150,30.31,1105.7,0.014520887998426484,-0.2629262525287627,eucalyptus,1_4_29,0.0,0.0,1
2883,4,3,0,320,150,28.97,1105.06,0.04643578087197312,-0.1426756863035884,eucalyptus,1_4_3,0.0,0.0,1
5696,4,32,0,320,150,30.41,1105.83,0.011725422929210787,-0.278872837845266,eucalyptus,1_4_32,0.0,0.0,1
5884,4,34,0,320,150,30.46,1105.91,0.013123155463818719,-0.28882860072889055,eucalyptus,1_4_34,0.0,0.0,1
5984,4,35,0,320,150,30.49,1105.97,0.011725422929210787,-0.2920989530714765,eucalyptus,1_4_35,0.0,0.0,1
6179,4,37,0,320,150,30.54,1106.08,0.010560645817037622,-0.2993342458648083,eucalyptus,1_4_37,0.0,0.0,1
6371,4,39,0,320,150,30.59,1106.18,0.009395868704864292,-0.3079587148744598,eucalyptus,1_4_39,0.0,0.0,1
2978,4,4,0,320,150,29.09,1105.07,0.0403789398886722,-0.10215804666093037,eucalyptus,1_4_4,0.0,0.0,1
6654,4,42,0,320,150,30.67,1106.32,0.008464047015125728,-0.3205191831636838,eucalyptus,1_4_42,0.0,0.0,1
6753,4,43,0,320,150,30.69,1106.37,0.004270849411302102,-0.33776812118298677,eucalyptus,1_4_43,0.0,0.0,1
6850,4,44,0,320,150,30.71,1106.42,0.007765180747821762,-0.33990976784981297,eucalyptus,1_4_44,0.0,0.0,1
3267,4,7,0,320,150,29.34,1105.13,0.03315732179319828,-0.06899146449629744,eucalyptus,1_4_7,0.0,0.0,1
18564,4,15,1,100,150,30.23,1104.45,0.07770793420810507,-0.7844431321273521,lavender,5_4_15,6.284951113079927,-0.7624067275605761,3
17309,4,2,1,100,150,29.24,1104.36,0.0966684773824757,-0.795686305244619,lavender,5_4_2,2.642536263454124,-0.774181889458242,3
19048,4,20,1,100,150,30.42,1104.46,0.07817609576796614,-0.8178541918798797,lavender,5_4_20,-7.070570002214109,-0.8001404523037033,3
19147,4,21,1,100,150,30.45,1104.48,0.08051690356727102,-0.8211802872188856,lavender,5_4_21,0.21425969703663422,-0.8038314659495778,3
20120,4,31,1,100,150,30.72,1104.55,0.08379403448629805,-0.8516542887644927,lavender,5_4_31,1.4283979802449478,-0.838012769272636,3
20404,4,34,1,100,150,30.79,1104.56,0.08426219604615913,-0.8567186570945597,lavender,5_4_34,2.642536263454124,-0.843611815544469,3
21085,4,41,1,100,150,30.93,1104.62,0.08519851916588111,-0.8652612928099882,lavender,5_4_41,-7.070570002214109,-0.8528851488142342,3
21279,4,43,1,100,150,30.97,1104.63,0.08566668072574218,-0.8661818992623742,lavender,5_4_43,-27.71092081675975,-0.8538170620567187,3
21375,4,44,1,100,150,30.98,1104.66,0.08964605398456058,-0.8671651647926714,lavender,5_4_44,23.282887077998904,-0.85496323569427,3
17600,4,5,1,100,150,29.65,1104.38,0.08121914590706254,-0.6914281409328679,lavender,5_4_5,-0.9998785861716792,-0.6570694673850824,3
17696,4,6,1,100,150,29.74,1104.38,0.07817609576796614,-0.6979708503648593,lavender,5_4_6,-7.070570002214109,-0.6646032292688767,3
17886,4,8,1,100,150,29.88,1104.43,0.07770793420810507,-0.7199259715597405,lavender,5_4_8,-10.712984851839913,-0.6895872657449537,3
9712,4,1,1,100,150,28.14,1104.92,0.10358421704322225,-0.8818314908474003,grapefruit,3_4_1,-2.0870321388456663,-0.8866291136155632,2
10586,4,10,1,100,150,29.55,1105.14,0.0647158429181858,-0.751764585462571,grapefruit,3_4_10,4.434943295046945,-0.7624976279139449,2
10882,4,13,1,100,150,29.78,1105.24,0.0644844835483938,-0.7654977513448497,grapefruit,3_4_13,-0.2753722960975616,-0.7760068863163818,2
11076,4,15,1,100,150,29.92,1105.3,0.06124545237130741,-0.769303907365107,grapefruit,3_4_15,1.8986195152000611,-0.7797026297910405,2
11266,4,17,1,100,150,30.05,1105.38,0.06147681174109941,-0.7746822174714704,grapefruit,3_4_17,1.1739555781005104,-0.7846618815398331,2
11366,4,18,1,100,150,30.11,1105.41,0.0589318586733887,-0.7740500996871873,grapefruit,3_4_18,5.884271169245274,-0.783814682108475,2
11464,4,19,1,100,150,30.17,1105.42,0.059394577412972376,-0.7695240514086815,grapefruit,3_4_19,2.260951483749579,-0.7789276100014249,2
11750,4,22,1,100,150,30.34,1105.58,0.05823778056401303,-0.7738384499475449,grapefruit,3_4_22,1.8986195151998038,-0.7830192478747302,2
11848,4,23,1,100,150,30.39,1105.61,0.05962593678276421,-0.7806154887680664,grapefruit,3_4_23,-1.000036233196855,-0.7899667206642397,2
11945,4,24,1,100,150,30.45,1105.68,0.05846913993380486,-0.783174397827622,grapefruit,3_4_24,-0.2753722960975616,-0.7924733227683779,2
12045,4,25,1,100,150,30.5,1105.71,0.058006421194221024,-0.7796145766213965,grapefruit,3_4_25,-1.362368201746373,-0.7887265431833964,2
12143,4,26,1,100,150,30.55,1105.76,0.057543702454637344,-0.7839502109200903,grapefruit,3_4_26,0.4492916410014744,-0.7930974214888963,2
12240,4,27,1,100,150,30.59,1105.79,0.05684962434526167,-0.7818039834599042,grapefruit,3_4_27,0.4492916410014744,-0.7909502594188884,2
12429,4,29,1,100,150,30.68,1105.87,0.055924186866094155,-0.7858649685981256,grapefruit,3_4_29,-0.27537229609781905,-0.7948836853501933,2
9904,4,3,1,100,150,28.81,1104.98,0.07836604573590684,-0.7486662881033248,grapefruit,3_4_3,1.1739555781007678,-0.7588004262647056,2
12914,4,34,1,100,150,30.89,1106.08,0.05337923379838345,-0.7845278235874754,grapefruit,3_4_34,-0.27537229609781905,-0.7932060554951548,2
13011,4,35,1,100,150,30.93,1106.19,0.05430467127755096,-0.7827850755640658,grapefruit,3_4_35,-1.000036233196855,-0.7913811500074707,2
3664,4,11,1,100,150,29.61,1105.2,0.02865488759422028,0.01890654157519672,eucalyptus,1_4_11,-6.000300015000611,0.026756475127879917,1
3761,4,12,1,100,150,29.67,1105.21,0.023542981785346806,0.007141095754011427,eucalyptus,1_4_12,1.0000500025003534,0.014865655444942432,1
4246,4,17,1,100,150,29.9,1105.32,0.024007700495244453,-0.059721930420418005,eucalyptus,1_4_17,-14.000700035001103,-0.0526519090342287,1
2795,4,2,1,100,150,28.82,1105.04,0.0532849792187917,-0.24149406320287106,eucalyptus,1_4_2,0.5000250012500561,-0.23855973990286453,1
4537,4,20,1,100,150,30.02,1105.38,0.018198716621524752,-0.128157890139747,eucalyptus,1_4_20,-1.000050002500125,-0.12308917942465811,1
4636,4,21,1,100,150,30.06,1105.4,0.016107482426985578,-0.128157890139747,eucalyptus,1_4_21,-3.000150007500248,-0.12266391791149658,1
4734,4,22,1,100,150,30.09,1105.45,0.014713326297292963,-0.148758950318084,eucalyptus,1_4_22,2.500125006250179,-0.1438838326995806,1
4835,4,23,1,100,150,30.13,1105.48,0.01587512307203684,-0.1667372409049643,eucalyptus,1_4_23,-9.000450022500617,-0.1624100014251907,1
4929,4,24,1,100,150,30.17,1105.53,0.013319170167600182,-0.17830607003303717,eucalyptus,1_4_24,2.500125006250179,-0.17417260793550335,1
5124,4,26,1,100,150,30.24,1105.58,0.01238973274780505,-0.18637585023368303,eucalyptus,1_4_26,1.1415051224488134e-13,-0.18207993320560237,1
5322,4,28,1,100,150,30.3,1105.69,0.008207264358726872,-0.2200737668032322,eucalyptus,1_4_28,8.500425021250548,-0.21673049518547444,1
5418,4,29,1,100,150,30.34,1105.7,0.01378388887749783,-0.22662644289035613,eucalyptus,1_4_29,-5.000250012500727,-0.2234293160957831,1
2892,4,3,1,100,150,29.0,1105.07,0.041899370826301206,-0.031134834188501524,eucalyptus,1_4_3,3.000150007500121,-0.024231745581511248,1
5706,4,32,1,100,150,30.43,1105.83,0.009601420488419653,-0.24837564746180654,eucalyptus,1_4_32,-2.0001000050003643,-0.2454781734751939,1
5893,4,34,1,100,150,30.49,1105.9,0.009136701778522004,-0.2584649966583728,eucalyptus,1_4_34,2.0001000050002373,-0.25559431973902746,1
5994,4,35,1,100,150,30.51,1105.97,0.008439623713675614,-0.26634544226565116,eucalyptus,1_4_35,0.5000250012500561,-0.26369333004938733,1
6189,4,37,1,100,150,30.57,1106.08,0.009136701778522004,-0.2859452137290637,eucalyptus,1_4_37,-3.5001750087501904,-0.2838761145202983,1
6382,4,39,1,100,150,30.62,1106.19,0.007045467583982997,-0.29982489584285316,eucalyptus,1_4_39,-1.5000750037504222,-0.2980151077549047,1
2989,4,4,1,100,150,29.12,1105.07,0.03678746501742773,0.033522929446512424,eucalyptus,1_4_4,1.000050002499998,0.04161904765353723,1
6665,4,42,1,100,150,30.69,1106.33,0.005186592744392567,-0.3131741983585553,eucalyptus,1_4_42,0.5000250012500561,-0.3114267133864019,1
6762,4,43,1,100,150,30.71,1106.37,0.002165921130058428,-0.2896190330503684,eucalyptus,1_4_43,-2.0001000050003643,-0.28603288858257125,1
6857,4,44,1,100,150,30.74,1106.42,0.003560077259751044,-0.32327204333815734,eucalyptus,1_4_44,2.500125006250179,-0.32113790913471746,1
3277,4,7,1,100,150,29.37,1105.13,0.029584325014015412,0.0878000598951639,eucalyptus,1_4_7,1.000050002499998,0.09693478029835424,1
18572,4,15,2,100,150,30.21,1104.45,0.07560647093970997,-0.8138194640788597,lavender,5_4_15,-1.531290674908638,-0.555728895597005,3
17317,4,2,2,100,150,29.24,1104.36,0.09288716506074093,-0.8056893973981974,lavender,5_4_2,0.32813371605195213,-0.6697401787302291,3
19058,4,20,2,100,150,30.4,1104.46,0.07747465408792951,-0.8411344093163986,lavender,5_4_20,-3.125083010017418,-0.632445750069717,3
19158,4,21,2,100,150,30.43,1104.47,0.07700760830087455,-0.8460562964828717,lavender,5_4_21,0.06250166020033142,-0.6288679575753953,3
20130,4,31,2,100,150,30.7,1104.54,0.07560647093970997,-0.8676514585598694,lavender,5_4_31,5.3751427772299145,-0.7157378266715213,3
20413,4,34,2,100,150,30.76,1104.56,0.08214511195847853,-0.8700739703710874,lavender,5_4_34,-1.531290674908638,-0.7361127879054988,3
21096,4,41,2,100,150,30.9,1104.61,0.08214511195847853,-0.8774441361050181,lavender,5_4_41,-0.4687624515027213,-0.7537616002283276,3
21289,4,43,2,100,150,30.94,1104.64,0.08331272642611569,-0.8787403349612819,lavender,5_4_43,-1.2656586190570172,-0.7531078581566492,3
21387,4,44,2,100,150,30.96,1104.66,0.08214511195847853,-0.8778459228124854,lavender,5_4_44,4.57824660967543,-0.7640124538012444,3
17610,4,5,2,100,150,29.63,1104.37,0.07724113119440211,-0.7232637278106665,lavender,5_4_5,0.5937657719031953,-0.41604155905673745,3
17707,4,6,2,100,150,29.72,1104.38,0.07583999383323738,-0.7307609804270679,lavender,5_4_6,-1.2656586190570172,-0.42012633519848325,3
17895,4,8,2,100,150,29.86,1104.42,0.07397181068501785,-0.7499545934775851,lavender,5_4_8,0.3281337160517634,-0.4642027819495368,3
9720,4,1,2,100,150,28.18,1104.92,0.10113340464993748,-0.8615163234534811,grapefruit,3_4_1,4.740419806383107,-0.9251113805090625,2
10596,4,10,2,100,150,29.53,1105.14,0.06684606182236397,-0.7646549512719765,grapefruit,3_4_10,-2.013054986272058,-0.6738925371941042,2
10893,4,13,2,100,150,29.77,1105.25,0.06568770564575682,-0.7661403453045023,grapefruit,3_4_13,-0.662360027741265,-0.7269717906097746,2
11086,4,15,2,100,150,29.9,1105.3,0.06406600699850672,-0.7770804678006376,grapefruit,3_4_15,-3.026076205170633,-0.7097012186969973,2
11275,4,17,2,100,150,30.03,1105.38,0.06406600699850672,-0.7826008565438862,grapefruit,3_4_17,-2.688402465537695,-0.7154867712336084,2
11374,4,18,2,100,150,30.09,1105.41,0.06267597958657802,-0.7814614029636724,grapefruit,3_4_18,-4.376771163701426,-0.7162971641748576,2
11473,4,19,2,100,150,30.15,1105.43,0.06151762340997086,-0.7776746254136478,grapefruit,3_4_19,-2.0130549862722984,-0.7088195824202537,2
11760,4,22,2,100,150,30.32,1105.57,0.060590938468685115,-0.7833073959422521,grapefruit,3_4_22,-2.3507287259049967,-0.7098021467556145,2
11858,4,23,2,100,150,30.37,1105.61,0.06174929464529226,-0.784844583319333,grapefruit,3_4_23,-2.0130549862722984,-0.7335528937260736,2
11955,4,24,2,100,150,30.42,1105.68,0.06174929464529226,-0.7869065447723786,grapefruit,3_4_24,-3.7014236844360298,-0.7380204445560374,2
12055,4,25,2,100,150,30.47,1105.71,0.059200911056756414,-0.7853986743827818,grapefruit,3_4_25,-0.662360027741265,-0.7276723500754699,2
12151,4,26,2,100,150,30.52,1105.76,0.057810883644827706,-0.7866338967887768,grapefruit,3_4_26,0.6883349307900081,-0.7421020939854064,2
12250,4,27,2,100,150,30.57,1105.8,0.05966425352739937,-0.7875847444161765,grapefruit,3_4_27,-3.026076205170633,-0.7302133623747716,2
12439,4,29,2,100,150,30.66,1105.87,0.058274226115470666,-0.7826008565438862,grapefruit,3_4_29,-2.3507287259049967,-0.7623826968228238,2
9913,4,3,2,100,150,28.8,1104.98,0.08005132223568616,-0.760601389135847,grapefruit,3_4_3,-1.3377075070066617,-0.6732127570345947,2
12924,4,34,2,100,150,30.87,1106.11,0.05526250005629186,-0.7866338967887768,grapefruit,3_4_34,-1.67538124663936,-0.7445243673922174,2
13019,4,35,2,100,150,30.91,1106.19,0.053409130173720364,-0.7867707093970358,grapefruit,3_4_35,2.3767036289537393,-0.7368004024356951,2
3674,4,11,2,100,150,29.59,1105.2,0.023602634163752228,0.2305940971089888,eucalyptus,1_4_11,12.830469705835931,-0.39226036331456693,1
3770,4,12,2,100,150,29.64,1105.2,0.02546330693976752,0.17750872261349127,eucalyptus,1_4_12,-3.1278259481891033,-0.3239184449315737,1
4256,4,17,2,100,150,29.88,1105.32,0.02081162499972954,0.08398672008516471,eucalyptus,1_4_17,8.574924198095795,-0.3390500758590269,1
2803,4,2,2,100,150,28.82,1105.05,0.05221047809498548,-0.057581022605707265,eucalyptus,1_4_2,3.7874355018882855,-0.5986124536909293,1
4547,4,20,2,100,150,30.0,1105.38,0.017555447641702988,0.03399685821096588,eucalyptus,1_4_20,2.7235491249535353,-0.443188783712244,1
4646,4,21,2,100,150,30.04,1105.41,0.017090279447699124,0.022212574571833028,eucalyptus,1_4_21,-1.0000531943188469,-0.42034515521266985,1
4744,4,22,2,100,150,30.07,1105.45,0.013601517992670722,0.003422463496855465,eucalyptus,1_4_22,3.7874355018886634,-0.4444402451767907,1
4844,4,23,2,100,150,30.11,1105.49,0.01569477486568786,0.035701873184194564,eucalyptus,1_4_23,1.659662748018407,-0.5598278445418162,1
4940,4,24,2,100,150,30.14,1105.53,0.013368933895668872,-0.017769750657989043,eucalyptus,1_4_24,1.1277195595510319,-0.4901595909314402,1
5133,4,26,2,100,150,30.21,1105.6,0.011740845216655596,-0.03882401861758851,eucalyptus,1_4_26,2.7235491249535353,-0.47305271883202443,1
5333,4,28,2,100,150,30.28,1105.68,0.01243859750766131,-0.05616293571858827,eucalyptus,1_4_28,-8.447257832863611,-0.5384353408743517,1
5428,4,29,2,100,150,30.31,1105.71,0.011973429313657446,-0.076978096939763,eucalyptus,1_4_29,5.383265067291167,-0.517335201423676,1
2901,4,3,2,100,150,28.99,1105.07,0.04290711421490969,0.18305599894494512,eucalyptus,1_4_3,-1.0000531943188469,-0.44711430813522374,1
5716,4,32,2,100,150,30.41,1105.83,0.01034534063464417,-0.10526074553020251,eucalyptus,1_4_32,-0.46811000585109364,-0.5264020575614029,1
5903,4,34,2,100,150,30.46,1105.92,0.009182420149634758,-0.12215087767600508,eucalyptus,1_4_34,1.1277195595510319,-0.5233001445296206,1
6003,4,35,2,100,150,30.49,1105.97,0.008717251955630893,-0.12824626022323252,eucalyptus,1_4_35,0.5957763710836567,-0.5346346060560989,1
6199,4,37,2,100,150,30.54,1106.1,0.008019499664625345,-0.14603212299682622,eucalyptus,1_4_37,3.7874355018882855,-0.5577349445996826,1
6391,4,39,2,100,150,30.59,1106.2,0.007321747373619632,-0.16754621160724248,eucalyptus,1_4_39,0.5957763710836567,-0.5568043706901479,1
2999,4,4,2,100,150,29.11,1105.06,0.03569700720785087,0.22340066284761081,eucalyptus,1_4_4,3.7874355018882855,-0.33537769606277884,1
6674,4,42,2,100,150,30.67,1106.34,0.0061588268886100545,-0.16031047384598937,eucalyptus,1_4_42,-1.0000531943188469,-0.6100467469011891,1
6772,4,43,2,100,150,30.69,1106.38,0.00406557001559308,-0.18058488598180356,eucalyptus,1_4_43,-3.1278259481887254,-0.5015475337170872,1
6867,4,44,2,100,150,30.71,1106.44,0.005926242791608205,-0.18378155914628191,eucalyptus,1_4_44,-4.191712325123854,-0.5942127287699874,1
3288,4,7,2,100,150,29.35,1105.12,0.03127790936481491,0.2808065121781829,eucalyptus,1_4_7,-2.5958827597213503,-0.28720890863820464,1
18582,4,15,3,100,150,30.18,1104.45,0.07178265108275798,-0.8233585923522555,lavender,5_4_15,1.4287449190262513,-0.673038338070254,3
17328,4,2,3,100,150,29.23,1104.36,0.08807821666621515,-0.8071361000065375,lavender,5_4_2,6.286477643713263,-0.7127287977377827,3
19069,4,20,3,100,150,30.37,1104.46,0.07294662005300502,-0.8445494805785606,lavender,5_4_20,5.07204446254151,-0.7509730050899946,3
19166,4,21,3,100,150,30.4,1104.48,0.07317941384705436,-0.8482926385609939,lavender,5_4_21,1.4287449190253885,-0.7654932425374347,3
20139,4,31,3,100,150,30.67,1104.54,0.07667132075779513,-0.8669613245260055,lavender,5_4_31,-24.074351885585735,-0.8149611826465408,3
20424,4,34,3,100,150,30.73,1104.55,0.07574014558159761,-0.8708179601993119,lavender,5_4_34,14.787509911918121,-0.8093323414756604,3
21104,4,41,3,100,150,30.87,1104.61,0.08062881525663476,-0.8765774882832504,lavender,5_4_41,-10.715586892693866,-0.830095907580066,3
21298,4,43,3,100,150,30.91,1104.64,0.08109440284473345,-0.8746296330139705,lavender,5_4_43,-7.072287349177744,-0.852526398301421,3
21396,4,44,3,100,150,30.92,1104.65,0.08039602146258525,-0.8775698828062637,lavender,5_4_44,-9.50115371152125,-0.8269250163535266,3
17621,4,5,3,100,150,29.61,1104.37,0.07364500143515304,-0.731774602007858,lavender,5_4_5,0.21431173785449859,-0.5499575130949239,3
17718,4,6,3,100,150,29.69,1104.37,0.07224823867085683,-0.7405354009065404,lavender,5_4_6,0.21431173785363566,-0.552673479884251,3
17904,4,8,3,100,150,29.83,1104.43,0.07061868211251111,-0.7612204569730572,lavender,5_4_8,-1.0001214433181171,-0.5706837346559762,3
9732,4,1,3,100,150,28.21,1104.93,0.10360443897733637,-0.8440746582100028,grapefruit,3_4_1,1.5862752704858705,-0.9157945346751767,2
10606,4,10,3,100,150,29.51,1105.14,0.06989417138081509,-0.7656100155997037,grapefruit,3_4_10,0.29311608258949745,-0.6882499913476354,2
10902,4,13,3,100,150,29.74,1105.25,0.07082410979727083,-0.7776585448962564,grapefruit,3_4_13,-3.5863614810983973,-0.6319598530758266,2
11095,4,15,3,100,150,29.88,1105.31,0.07198653281784047,-0.7814290713110305,grapefruit,3_4_15,-8.758998232682359,-0.6857261581044063,2
11287,4,17,3,100,150,30.0,1105.37,0.06966168677670102,-0.7837220732768239,grapefruit,3_4_17,-4.448467606362238,-0.7107047821026974,2
11385,4,18,3,100,150,30.06,1105.41,0.06454702548619436,-0.7832678220970882,grapefruit,3_4_18,2.448381395749711,-0.7054440215165471,2
11484,4,19,3,100,150,30.12,1105.43,0.06663938692321991,-0.7841751163417198,grapefruit,3_4_19,-3.5863614810983973,-0.6746386057297983,2
11770,4,22,3,100,150,30.29,1105.57,0.06431454088208047,-0.7861890437795372,grapefruit,3_4_22,-1.0000431053062633,-0.701921309681011,2
11869,4,23,3,100,150,30.34,1105.62,0.06501199469442231,-0.7866312138108758,grapefruit,3_4_23,-0.13793698004242277,-0.7099589527537749,2
11965,4,24,3,100,150,30.39,1105.68,0.06338460246562472,-0.7870721757273744,grapefruit,3_4_24,2.879434458381631,-0.7215792403776133,2
12064,4,25,3,100,150,30.44,1105.71,0.06361708706973862,-0.7875107214141938,grapefruit,3_4_25,-2.2932022932023304,-0.7088868230646986,2
12161,4,26,3,100,150,30.49,1105.77,0.061292241028599176,-0.7870721757273744,grapefruit,3_4_26,-0.568990042674343,-0.7197213261959222,2
12258,4,27,3,100,150,30.54,1105.8,0.06105975642448529,-0.7857444575185194,grapefruit,3_4_27,3.3104875210138576,-0.73351916915099,2
12449,4,29,3,100,150,30.63,1105.87,0.06338460246562472,-0.7857444575185194,grapefruit,3_4_29,-3.5863614810983973,-0.699557297012551,2
9923,4,3,3,100,150,28.78,1104.99,0.08175088619062601,-0.757191871396517,grapefruit,3_4_3,2.879434458381631,-0.7070289088830075,2
12934,4,34,3,100,150,30.84,1106.12,0.05757248736277621,-0.7857444575185194,grapefruit,3_4_34,1.5862752704855643,-0.7270397766822251,2
13029,4,35,3,100,150,30.88,1106.2,0.05594509513397862,-0.7823520710485785,grapefruit,3_4_35,1.1552222078536443,-0.7466710706163658,2
3683,4,11,3,100,150,29.56,1105.2,0.022707911531976526,0.3189578743071455,eucalyptus,1_4_11,-1.3553113071124057,-0.2279160822990081,1
3780,4,12,3,100,150,29.61,1105.2,0.023869551568663393,0.2947727889101901,eucalyptus,1_4_12,-0.2894839685093013,-0.353821069917423,1
4267,4,17,3,100,150,29.85,1105.33,0.013879447253155775,0.1851691031613081,eucalyptus,1_4_17,7.88185896077881,-0.385984218230728,1
2815,4,2,3,100,150,28.81,1105.05,0.049890288390450635,0.07388821052625129,eucalyptus,1_4_2,0.7763433700935507,-0.5893137695338303,1
4559,4,20,3,100,150,29.97,1105.38,0.016667383341204357,0.1252250153443608,eucalyptus,1_4_20,-1.3553113071121534,-0.3993316554076481,1
4656,4,21,3,100,150,30.01,1105.41,0.01689971134854186,0.1159468495910531,eucalyptus,1_4_21,-2.4211386457152577,-0.41621461454111863,1
4754,4,22,3,100,150,30.04,1105.46,0.015505743304517488,0.13943488304808055,eucalyptus,1_4_22,-5.618620661523561,-0.5515005204175808,1
4854,4,23,3,100,150,30.08,1105.5,0.01573807131185483,0.09047233705607388,eucalyptus,1_4_23,-2.776414425249205,-0.2947138771314352,1
4948,4,24,3,100,150,30.11,1105.53,0.013879447253155775,0.07388821052625129,eucalyptus,1_4_24,-3.486965984317857,-0.4435492500109061,1
5144,4,26,3,100,150,30.18,1105.6,0.011323839172444537,0.05299806348015001,eucalyptus,1_4_26,-2.0658628661808054,-0.4615029672226463,1
5343,4,28,3,100,150,30.25,1105.68,0.011788495187119217,0.07959785098982528,eucalyptus,1_4_28,-1.710587086646353,-0.6002839890904412,1
5438,4,29,3,100,150,30.28,1105.72,0.01062685515043235,0.01993448716233703,eucalyptus,1_4_29,-0.6447597480437536,-0.5076061735360645,1
2911,4,3,3,100,150,28.97,1105.06,0.03897087204559349,0.29065708974269716,eucalyptus,1_4_3,3.2632738268334545,-0.3218599514302066,1
5724,4,32,3,100,150,30.37,1105.84,0.007838919062383772,-0.003839028317869118,eucalyptus,1_4_32,1.131619149627498,-0.5438637929914318,1
5915,4,34,3,100,150,30.43,1105.92,0.007838919062383772,-0.03405492145447457,eucalyptus,1_4_34,-0.6447597480437536,-0.5201724287187754,1
6012,4,35,3,100,150,30.46,1105.98,0.005747966996347212,-0.03232775521424344,eucalyptus,1_4_35,1.8421707086961503,-0.5473791119653735,1
6208,4,37,3,100,150,30.51,1106.1,0.0069096070330342445,-0.05098876346269106,eucalyptus,1_4_37,-1.0000355275779536,-0.5596759940466328,1
6402,4,39,3,100,150,30.56,1106.2,0.005980295003684553,-0.06947610348037163,eucalyptus,1_4_39,-0.6447597480435012,-0.5861149639540941,1
3008,4,4,3,100,150,29.08,1105.06,0.035718279942870065,0.3643875802623158,eucalyptus,1_4_4,-2.776414425249205,-0.38285275592635465,1
6683,4,42,3,100,150,30.63,1106.34,0.002495374893623787,-0.06357376265115204,eucalyptus,1_4_42,2.907998047299002,-0.5763299860438696,1
